,2026年8月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,340B30320_通販課,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,7月,,,,,,8月,,,,9月,,,,上期,,,,下期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"200,000","200,000","104,612",52.3%,52.3%,49.2%,"400,000","400,000",100.0%,86.4%,"600,000","600,000",100.0%,101.6%,"7,260,000","6,892,069",94.9%,89.3%,"10,600,000","10,600,000",100.0%,114.9%,"17,860,000","17,492,069",97.9%,103.2%,1
2,    許諾料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,2
3,    穂木,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,3
4,    ﾛｲﾔﾙﾃｨ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,4
5,    バラ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,5
6,    通信販売,"200,000","200,000","104,612",52.3%,52.3%,49.2%,"400,000","400,000",100.0%,86.4%,"600,000","600,000",100.0%,101.6%,"7,260,000","6,892,069",94.9%,89.3%,"10,600,000","10,600,000",100.0%,114.9%,"17,860,000","17,492,069",97.9%,103.2%,6
7,    セット苗,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,7
8,    その他,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,8
