対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202607	010000000	1	総受注高	17000000.0	10500000.0	11958715.0		113.8	70.3
202607	010000000	2	総売上高	17000000.0	10500000.0	11958715.0		113.8	70.3
202607	010000000	3	売上高	7990000.0	6600000.0	7602656.0	63.5	115.1	95.1
202607	010000000	4	グループ売上高	9010000.0	3900000.0	4356059.0	36.4	111.6	48.3
202607	010000000	5	経費合計	10357000.0	6106000.0	6969538.0	58.2	114.1	67.2
202607	010000000	6	経費合計（原価）	8857000.0	4606000.0	5474641.0	45.7	118.8	61.8
202607	010000000	7	傭車費*	4700000.0	1000000.0	1666823.0	13.9	166.6	35.4
202607	010000000	8	外注費*	0.0	0.0	0.0	0.0	0.0	0.0
202607	010000000	9	減価償却費*	1238000.0	1238000.0	1237591.0	10.3	99.9	99.9
202607	010000000	10	車両費*	830000.0	600000.0	694444.0	5.8	115.7	83.6
202607	010000000	11	燃料費*	1480000.0	1200000.0	1390460.0	11.6	115.8	93.9
202607	010000000	12	道路使用料*	430000.0	410000.0	373350.0	3.1	91.0	86.8
202607	010000000	13	交通反則金*	0.0	0.0	0.0	0.0	0.0	0.0
202607	010000000	14	旅費交通費*	120000.0	100000.0	57288.0	0.4	57.2	47.7
202607	010000000	15	消耗品費*	0.0	0.0	0.0	0.0	0.0	0.0
202607	010000000	16	広告宣伝費*	0.0	0.0	0.0	0.0	0.0	0.0
202607	010000000	17	保険料*	39000.0	39000.0	37957.0	0.3	97.3	97.3
202607	010000000	18	福利消耗品費*	5000.0	5000.0	2728.0	0.0	54.5	54.5
202607	010000000	19	教育研修費*	15000.0	14000.0	14000.0	0.1	100.0	93.3
202607	010000000	20	経費合計（販管費）	1500000.0	1500000.0	1494897.0	12.5	99.6	99.6
202607	010000000	21	減価償却費	31000.0	31000.0	30590.0	0.2	98.6	98.6
202607	010000000	22	車両費	23000.0	23000.0	22892.0	0.1	99.5	99.5
202607	010000000	23	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202607	010000000	24	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0
202607	010000000	25	通信費	90000.0	90000.0	80342.0	0.6	89.2	89.2
202607	010000000	26	水道光熱費	30000.0	30000.0	26505.0	0.2	88.3	88.3
202607	010000000	27	事務用品費	5000.0	5000.0	2093.0	0.0	41.8	41.8
202607	010000000	28	消耗品費	3000.0	3000.0	1651.0	0.0	55.0	55.0
