,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230Q30101_西三河工務チーム,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総出荷,"15,000,000","9,211,500","12,806,961",139.0%,85.3%,166.5%,"16,800,000","12,370,000",73.6%,54.6%,"39,200,000","39,930,461",101.8%,104.8%,"154,100,000","138,032,215",89.5%,147.5%,"193,300,000","177,962,676",92.0%,135.2%,"410,000,000","313,042,408",76.3%,81.3%,1
2,    社外売,"15,000,000","9,211,500","12,806,961",139.0%,85.3%,166.5%,"16,800,000","12,370,000",73.6%,54.6%,"39,200,000","39,930,461",101.8%,104.8%,"154,100,000","138,032,215",89.5%,147.5%,"193,300,000","177,962,676",92.0%,135.2%,"410,000,000","313,042,408",76.3%,81.3%,2
3,    社内売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,3
4,    社内仕入,"990,000","773,155","1,053,060",136.2%,106.3%,160.5%,"1,660,000","4,850,475",292.1%,113.1%,"2,940,000","7,522,546",255.8%,100.7%,"21,500,000","22,432,521",104.3%,203.6%,"24,440,000","29,955,067",122.5%,162.0%,"41,110,000","43,320,161",105.3%,86.7%,4
5,    仕掛1,0,0,0,-,-,-,0,0,-,-,"107,385","648,232",603.6%,608.2%,0,0,-,-,"107,385","648,232",603.6%,608.2%,0,0,-,-,5
6,総生産,"14,010,000","8,438,345","11,753,901",139.2%,83.8%,167.1%,"15,140,000","7,519,525",49.6%,40.9%,"36,152,615","31,759,683",87.8%,104.1%,"132,600,000","115,599,694",87.1%,140.0%,"168,752,615","147,359,377",87.3%,130.3%,"368,890,000","269,722,247",73.1%,80.4%,6
7,経費合計,"13,056,081","8,603,823","14,935,066",173.5%,114.3%,75.8%,"14,949,347","17,741,234",118.6%,67.1%,"36,622,013","49,287,799",134.5%,77.7%,"123,920,634","114,503,062",92.4%,153.5%,"160,542,647","163,790,861",102.0%,118.7%,"334,969,361","249,670,694",74.5%,82.2%,7
8,経費合計(原価),"9,410,000","5,882,879","11,636,994",197.8%,123.6%,67.8%,"11,450,000","14,452,308",126.2%,64.6%,"26,936,613","39,166,061",145.4%,72.0%,"102,710,000","94,129,803",91.6%,163.7%,"129,646,613","133,295,864",102.8%,119.1%,"268,890,000","195,883,760",72.8%,80.4%,8
9,    仕掛2,0,0,0,-,-,-,0,0,-,-,"1,266,613","3,489,961",275.5%,93.7%,0,0,-,-,"1,266,613","3,489,961",275.5%,93.7%,0,0,-,0.0%,9
10,    商品仕入高,"3,570,000","3,169,104","5,809,883",183.3%,162.7%,52.5%,"3,930,000","8,274,915",210.5%,79.1%,"8,890,000","18,109,868",203.7%,70.8%,"38,930,000","51,252,580",131.6%,260.8%,"47,820,000","69,362,448",145.0%,153.4%,"103,400,000","105,655,744",102.1%,115.3%,10
11,    原材料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,11
12,    外注加工費,"5,440,000","2,608,227","5,730,030",219.6%,105.3%,93.9%,"7,020,000","6,072,393",86.5%,50.9%,"15,480,000","17,248,867",111.4%,68.7%,"62,180,000","41,236,797",66.3%,108.9%,"77,660,000","58,485,664",75.3%,92.9%,"159,190,000","87,166,590",54.7%,57.5%,12
