,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230C30330_資材物流課,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総出荷,"75,000,000","27,149,875","28,458,151",104.8%,37.9%,46.9%,"90,000,000","54,555,209",60.6%,104.8%,"210,000,000","143,354,989",68.2%,85.3%,"370,000,000","344,226,795",93.0%,77.8%,"580,000,000","487,581,784",84.0%,79.9%,"1,650,000,000","1,120,733,106",67.9%,83.3%,1
2,    社外売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,2
3,    社内売,"75,000,000","27,149,875","28,458,151",104.8%,37.9%,46.9%,"90,000,000","54,555,209",60.6%,104.8%,"210,000,000","143,354,989",68.2%,85.3%,"370,000,000","344,226,795",93.0%,77.8%,"580,000,000","487,581,784",84.0%,79.9%,"1,650,000,000","1,120,733,106",67.9%,83.3%,3
4,    社内仕入,"9,000,000","7,476,702","7,926,977",106.0%,88.0%,155.7%,"10,800,000","8,706,362",80.6%,169.3%,"25,200,000","20,231,818",80.2%,141.5%,"44,400,000","41,308,000",93.0%,155.4%,"69,600,000","61,539,818",88.4%,150.5%,"198,000,000","137,520,818",69.4%,146.0%,4
5,    仕掛1,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,5
6,総生産,"66,000,000","19,673,173","20,531,174",104.3%,31.1%,36.9%,"79,200,000","45,848,847",57.8%,97.7%,"184,800,000","123,123,171",66.6%,80.0%,"325,600,000","302,918,795",93.0%,72.9%,"510,400,000","426,041,966",83.4%,74.8%,"1,452,000,000","983,212,288",67.7%,78.6%,6
7,経費合計,"84,356,910","69,628,638","72,628,288",104.3%,86.0%,126.9%,"97,313,704","61,743,379",63.4%,69.9%,"339,200,744","316,367,736",93.2%,101.1%,"322,506,858","324,794,150",100.7%,91.6%,"661,707,602","641,161,886",96.8%,96.1%,"1,311,799,344","914,497,552",69.7%,84.9%,7
8,経費合計(原価),"81,750,000","66,893,286","69,896,596",104.4%,85.5%,128.2%,"94,500,000","58,898,126",62.3%,68.8%,"331,250,000","308,227,995",93.0%,101.2%,"314,500,000","316,685,000",100.6%,91.5%,"645,750,000","624,912,995",96.7%,96.0%,"1,280,200,000","882,430,602",68.9%,84.5%,8
9,    仕掛2,0,0,0,-,-,-,0,0,-,-,"110,000,000","127,681,393",116.0%,111.2%,0,0,-,-,"110,000,000","127,681,393",116.0%,111.2%,0,0,-,-,9
10,    商品仕入高,"50,250,000","30,637,264","40,049,557",130.7%,79.7%,110.8%,"49,500,000","32,551,369",65.7%,54.2%,"124,500,000","103,330,071",82.9%,79.4%,"165,300,000","172,111,000",104.1%,91.8%,"289,800,000","275,441,071",95.0%,86.7%,"705,390,200","493,367,071",69.9%,83.4%,10
11,    原材料費,"31,500,000","36,256,022","29,847,039",82.3%,94.7%,162.2%,"45,000,000","26,346,757",58.5%,103.0%,"96,750,000","77,216,531",79.8%,129.6%,"149,200,000","144,574,000",96.8%,91.2%,"245,950,000","221,790,531",90.1%,101.7%,"574,809,800","389,063,531",67.6%,83.6%,11
12,    外注加工費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,12
13,    その他 直接経費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,13
14,    他勘定振替高,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,14
