14,    【リフォ】収益①(営業口銭),"8,250,000","3,298,718","1,090,564",33.0%,13.2%,-,"3,525,000","3,335,250",94.6%,-,"14,475,000","5,629,018",38.8%,-,"16,800,000","14,940,378",88.9%,-,"31,275,000","20,569,396",65.7%,-,"52,500,000","36,145,853",68.8%,-,14
15,【資材】売上原価,"20,000,000","20,000,000","18,853,366",94.2%,94.2%,-,"18,400,000","18,400,000",100.0%,-,"59,200,000","59,641,464",100.7%,-,"63,200,000","63,200,000",100.0%,-,"122,400,000","122,841,464",100.3%,-,"240,000,000","240,441,464",100.1%,-,15
16,収益②（資材）,"5,000,000","5,000,000","8,023,940",160.4%,160.4%,-,"4,600,000","4,600,000",100.0%,-,"14,800,000","17,889,167",120.8%,-,"15,800,000","15,800,000",100.0%,-,"30,600,000","33,689,167",110.0%,-,"60,000,000","63,089,167",105.1%,-,16
17,総収益,"13,250,000","8,298,718","9,223,724",111.1%,69.6%,-,"8,625,000","8,415,250",97.5%,-,"29,775,000","24,107,405",80.9%,-,"37,700,000","35,259,378",93.5%,-,"67,475,000","59,366,783",87.9%,-,"128,000,000","106,966,603",83.5%,-,17
18,総出荷,"55,000,000","21,991,455","9,454,841",42.9%,17.1%,-,"33,500,000","31,835,000",95.0%,-,"106,500,000","49,311,206",46.3%,-,"214,000,000","189,982,524",88.7%,-,"320,500,000","239,293,730",74.6%,-,"660,000,000","395,604,058",59.9%,-,18
19,    社外売,"55,000,000","21,991,455","9,454,841",42.9%,17.1%,-,"33,500,000","31,835,000",95.0%,-,"106,500,000","49,311,206",46.3%,-,"214,000,000","189,982,524",88.7%,-,"320,500,000","239,293,730",74.6%,-,"660,000,000","395,604,058",59.9%,-,19
20,    社内売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,20
21,    社内仕入,"4,131,000","5,724,775","7,456,027",130.2%,180.4%,-,"4,319,000","17,919,834",414.9%,-,"9,805,000","26,893,196",274.2%,-,"34,946,000","33,417,129",95.6%,-,"44,751,000","60,310,325",134.7%,-,"106,600,000","72,990,539",68.4%,-,21
22,    仕掛1,0,0,0,-,-,-,0,0,-,-,"1,000,000",0,0.0%,-,0,0,-,-,"1,000,000",0,0.0%,-,0,0,-,-,22
23,総生産,"50,869,000","16,266,680","1,998,814",12.2%,3.9%,-,"29,181,000","13,915,166",47.6%,-,"95,695,000","22,418,010",23.4%,-,"179,054,000","156,565,395",87.4%,-,"274,749,000","178,983,405",65.1%,-,"553,400,000","322,613,519",58.2%,-,23
24,経費合計,"51,510,000","20,984,502","27,206,063",129.6%,52.8%,-,"31,294,242","30,568,574",97.6%,-,"104,787,292","83,647,524",79.8%,-,"176,889,198","166,133,014",93.9%,-,"281,676,490","249,780,538",88.6%,-,"561,608,380","372,605,523",66.3%,-,24
25,経費合計(原価),"37,179,000","11,743,329","19,820,377",168.7%,53.3%,-,"21,671,000","20,039,586",92.4%,-,"72,045,000","58,099,241",80.6%,-,"137,514,000","129,062,907",93.8%,-,"209,559,000","187,162,148",89.3%,-,"423,400,000","256,704,071",60.6%,-,25
26,    仕掛2,0,0,0,-,-,-,0,0,-,-,"1,000,000","5,979,534",597.9%,-,0,0,-,-,"1,000,000","5,979,534",597.9%,-,0,0,-,-,26
27,    商品仕入高,"19,484,000","4,543,979","12,108,089",266.4%,62.1%,-,"11,703,000","6,129,025",52.3%,-,"37,623,000","26,794,631",71.2%,-,"75,110,000","70,604,254",94.0%,-,"112,733,000","97,398,885",86.3%,-,"231,243,000","137,945,492",59.6%,-,27
28,    原材料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,28
29,    外注加工費,"16,523,500","4,726,950","6,405,510",135.5%,38.7%,-,"9,536,000","11,044,700",115.8%,-,"31,479,500","20,910,010",66.4%,-,"60,133,000","56,407,421",93.8%,-,"91,612,500","77,317,431",84.3%,-,"185,197,000","110,668,354",59.7%,-,29
30,    その他 直接経費,"1,171,500","2,472,400","1,306,778",52.8%,111.5%,-,"432,000","2,865,861",663.3%,-,"1,942,500","4,415,066",227.2%,-,"2,271,000","2,051,232",90.3%,-,"4,213,500","6,466,298",153.4%,-,"6,960,000","8,090,225",116.2%,-,30
31,    他勘定振替高,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,31
32,経費合計（販管費）,"14,331,000","9,241,173","7,385,686",79.9%,51.5%,-,"9,623,242","10,528,988",109.4%,-,"32,742,292","25,548,283",78.0%,-,"39,375,198","37,070,107",94.1%,-,"72,117,490","62,618,390",86.8%,-,"138,208,380","115,901,452",83.8%,-,32
33,    減価償却費,"453,147","453,147","453,147",100.0%,100.0%,-,"453,147","453,147",100.0%,-,"1,359,441","1,359,441",100.0%,-,"1,359,441","1,359,441",100.0%,-,"2,718,882","2,718,882",100.0%,-,"5,196,620","5,196,620",100.0%,-,33
34,    車両費,"1,122,000","1,122,000","871,901",77.7%,77.7%,-,"842,000","1,542,000",183.1%,-,"2,809,000","3,458,412",123.1%,-,"2,526,000","2,526,000",100.0%,-,"5,335,000","5,984,412",112.1%,-,"11,827,000","12,476,412",105.4%,-,34
35,    旅費交通費,"350,000","420,000","469,580",111.8%,134.1%,-,"320,000","410,000",128.1%,-,"970,000","1,348,773",139.0%,-,"850,000","850,000",100.0%,-,"1,820,000","2,198,773",120.8%,-,"3,470,000","3,848,773",110.9%,-,35
36,    荷造運搬費,"20,000","20,000","34,541",172.7%,172.7%,-,"15,000","15,000",100.0%,-,"50,000","59,070",118.1%,-,"60,000","60,000",100.0%,-,"110,000","119,070",108.2%,-,"220,000","229,070",104.1%,-,36
37,    通信費,"71,000","71,000","82,153",115.7%,115.7%,-,"71,000","71,000",100.0%,-,"213,000","215,148",101.0%,-,"213,000","213,000",100.0%,-,"426,000","428,148",100.5%,-,"852,000","854,148",100.2%,-,37
38,    水道光熱費,"69,000","69,000","27,054",39.2%,39.2%,-,"58,000","58,000",100.0%,-,"213,000","117,199",55.0%,-,"298,000","298,000",100.0%,-,"511,000","415,199",81.2%,-,"940,000","844,199",89.8%,-,38
39,    動力費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,39
40,    事務用品費,"35,000","35,000","67,819",193.7%,193.7%,-,"35,000","101,000",288.5%,-,"105,000","193,625",184.4%,-,"105,000","105,000",100.0%,-,"210,000","298,625",142.2%,-,"420,000","508,625",121.1%,-,40
41,    消耗品費,"23,000","23,000","14,388",62.5%,62.5%,-,"14,000","44,000",314.2%,-,"103,000","168,411",163.5%,-,"42,000","42,000",100.0%,-,"145,000","210,411",145.1%,-,"238,000","303,411",127.4%,-,41
42,    廃棄物処理料,"110,000","110,000","178,934",162.6%,162.6%,-,"10,000","10,000",100.0%,-,"130,000","189,662",145.8%,-,"330,000","330,000",100.0%,-,"460,000","519,662",112.9%,-,"820,000","879,662",107.2%,-,42
43,    広告宣伝費,0,0,0,-,-,-,"10,000","10,000",100.0%,-,"10,000","16,819",168.1%,-,"130,000","130,000",100.0%,-,"140,000","146,819",104.8%,-,"240,000","246,819",102.8%,-,43
44,    接待交際費,"30,000","90,000","142,214",158.0%,474.0%,-,"40,000","40,000",100.0%,-,"100,000","194,184",194.1%,-,"105,000","105,000",100.0%,-,"205,000","299,184",145.9%,-,"470,000","564,184",120.0%,-,44
45,    研究開発費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,45
46,    アフターサービス費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,46
47,    クレーム費,0,0,"15,580",-,-,-,0,0,-,-,0,"15,580",-,-,0,0,-,-,0,"15,580",-,-,"2,000,000","2,015,580",100.7%,-,47
48,    賃借料,"653,000","653,000","683,579",104.6%,104.6%,-,"583,000","583,000",100.0%,-,"1,889,000","1,581,243",83.7%,-,"1,749,000","1,749,000",100.0%,-,"3,638,000","3,330,243",91.5%,-,"6,776,000","6,468,243",95.4%,-,48
49,    賃貸料収入,"-52,260","-52,260","-52,260",-,-,-,"-42,260","-42,260",-,-,"-146,780","-146,780",-,-,"-126,780","-126,780",-,-,"-273,560","-273,560",-,-,"-467,120","-467,120",-,-,49
50,    修繕費,0,0,0,-,-,-,0,0,-,-,0,"410,000",-,-,0,0,-,-,0,"410,000",-,-,0,"410,000",-,-,50
51,    支払リース料,"27,112","27,112","27,113",100.0%,100.0%,-,"27,112","27,112",100.0%,-,"81,336","81,338",100.0%,-,"81,336","81,336",100.0%,-,"162,672","162,674",100.0%,-,"325,344","325,346",100.0%,-,51
52,    保険料,"38,950","38,950","211,198",542.2%,542.2%,-,"38,950","38,950",100.0%,-,"176,440","345,750",195.9%,-,"303,490","303,490",100.0%,-,"479,930","649,240",135.2%,-,"862,630","1,031,940",119.6%,-,52
53,    支払報酬,0,0,"25,000",-,-,-,"150,000","150,000",100.0%,-,"150,000","175,000",116.6%,-,0,0,-,-,"150,000","175,000",116.6%,-,"150,000","175,000",116.6%,-,53
54,    販売手数料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,54
55,    支払手数料,"118,200","118,200","127,618",107.9%,107.9%,-,"118,200","118,200",100.0%,-,"353,600","358,529",101.3%,-,"144,600","144,600",100.0%,-,"498,200","503,129",100.9%,-,"787,400","792,329",100.6%,-,55
56,    診断料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,56
57,    諸会費,"115,000","115,000","117,580",102.2%,102.2%,-,"37,000","37,000",100.0%,-,"161,000","156,160",96.9%,-,"28,000","28,000",100.0%,-,"189,000","184,160",97.4%,-,"220,000","215,160",97.8%,-,57
58,    会議費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,58
59,    寄付金,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,59
60,    租税公課,"20,000","20,000","18,922",94.6%,94.6%,-,"20,000","20,000",100.0%,-,"585,216","547,250",93.5%,-,"60,000","60,000",100.0%,-,"645,216","607,250",94.1%,-,"765,216","727,250",95.0%,-,60
61,    業務委託費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,61
62,    業務受託収入,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,62
63,    システム管理料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,63
64,    情報機器利用料,"868,130","868,130","881,750",101.5%,101.5%,-,"868,130","868,130",100.0%,-,"2,604,390","2,631,630",101.0%,-,"2,563,890","2,563,890",100.0%,-,"5,168,280","5,195,520",100.5%,-,"10,296,060","10,323,300",100.2%,-,64
65,    貸倒金,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,65
66,    雑費,"11,000","11,000","5,754",52.3%,52.3%,-,"46,000","46,000",100.0%,-,"68,000","57,615",84.7%,-,"33,000","33,000",100.0%,-,"101,000","90,615",89.7%,-,"236,000","225,615",95.5%,-,66
67,    福利消耗品費,"93,000","53,000",0,0.0%,0.0%,-,"4,000","80,000",-,-,"101,000","81,791",80.9%,-,"6,000","6,000",100.0%,-,"107,000","87,791",82.0%,-,"124,000","104,791",84.5%,-,67
68,    教育研修費,"3,000","3,000",0,0.0%,0.0%,-,"18,000","260,500",-,-,"39,000","260,500",667.9%,-,"668,000","668,000",100.0%,-,"707,000","928,500",131.3%,-,"808,000","1,029,500",127.4%,-,68
69,    廃棄損・減耗損,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,69
70,    雑給,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,70
71,    社内金利（固定資産）,"87,712","87,712","87,712",100.0%,100.0%,-,"85,446","85,446",100.0%,-,"263,135","263,135",100.0%,-,"242,743","242,743",100.0%,-,"505,878","505,878",100.0%,-,"932,555","932,555",100.0%,-,71
72,    社内金利（売掛金）,0,0,0,-,-,-,0,0,-,-,0,0,-,-,"60,000","60,000",100.0%,-,"60,000","60,000",100.0%,-,"240,000","240,000",100.0%,-,72
73,    社内金利（在庫）,0,0,"7,206",-,-,-,0,0,-,-,0,"10,057",-,-,"150,000","150,000",100.0%,-,"150,000","160,057",106.7%,-,"450,000","460,057",102.2%,-,73
74,    営業口銭①（新築）,0,0,"109,220",-,-,-,"500,000","480,000",96.0%,-,"500,000","589,220",117.8%,-,"5,100,000","4,519,000",88.6%,-,"5,600,000","5,108,220",91.2%,-,"15,500,000","7,731,583",49.8%,-,74
75,    営業口銭②（リフォ）,"8,250,000","3,298,718","1,090,564",33.0%,13.2%,-,"3,525,000","3,335,250",94.6%,-,"14,475,000","5,629,018",38.8%,-,"16,800,000","14,940,378",88.9%,-,"31,275,000","20,569,396",65.7%,-,"52,500,000","36,145,853",68.8%,-,75
76,    開発口銭,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,76
77,    部門共通（経費）,"1,437,609","1,209,064","1,310,019",108.3%,91.1%,-,"1,399,117","1,310,113",93.6%,-,"4,247,314","4,048,303",95.3%,-,"4,361,278","4,496,809",103.1%,-,"8,608,592","8,545,112",99.2%,-,"16,479,875","16,533,747",100.3%,-,77
78,    グループ共通,"377,400","377,400","377,400",100.0%,100.0%,-,"377,400","377,400",100.0%,-,"1,132,200","1,132,200",100.0%,-,"1,132,200","1,132,200",100.0%,-,"2,264,400","2,264,400",100.0%,-,"4,528,800","4,528,800",100.0%,-,78
79,差引収益,"12,609,000","3,580,896","-15,983,525",-,-,-,"6,511,758","-8,238,158",-,-,"20,682,708","-37,122,109",-,-,"39,864,802","25,691,759",64.4%,-,"60,547,510","-11,430,350",-,-,"119,791,620","56,974,599",47.5%,-,79
80,差引比率,9.6,5.6,-41.6,-,-,-,7.6,-11.9,-,-,7.4,-24.8,-,-,8.4,6.0,71.4%,-,8.0,-1.9,-,-,7.9,5.5,69.6%,-,80
81,総時間,"3,379.00","3,651.00","3,635.50",99.5%,107.5%,-,"3,960.00","4,239.50",107.0%,-,"11,257.75","12,220.50",108.5%,-,"10,397.75","10,391.25",99.9%,-,"21,655.50","22,611.75",104.4%,-,"42,521.75","43,461.50",102.2%,-,81
82,    定時間,"2,149.00","2,230.00","2,206.00",98.9%,102.6%,-,"2,599.00","2,684.00",103.2%,-,"7,244.50","7,550.50",104.2%,-,"6,746.50","7,202.50",106.7%,-,"13,991.00","14,753.00",105.4%,-,"27,646.00","29,352.00",106.1%,-,82
83,    残業時間,310.00,475.00,641.25,135.0%,206.8%,-,300.00,501.00,167.0%,-,950.00,"1,827.50",192.3%,-,965.00,"1,050.00",108.8%,-,"1,915.00","2,877.50",150.2%,-,"3,530.00","4,697.50",133.0%,-,83
84,    移動時間,196.00,220.00,64.25,29.2%,32.7%,-,193.00,203.00,105.1%,-,615.00,421.00,68.4%,-,390.00,-151.00,-,-,"1,005.00",270.00,26.8%,-,"1,822.00",-62.00,-,-,84
85,    部門共通（時間）,724.00,726.00,724.00,99.7%,100.0%,-,868.00,851.50,98.0%,-,"2,448.25","2,421.50",98.9%,-,"2,296.25","2,289.75",99.7%,-,"4,744.50","4,711.25",99.2%,-,"9,523.75","9,474.00",99.4%,-,85
86,当月時間当り,"3,731.5",980.7,"-4,396.5",-,-,-,"1,644.3","-1,943.1",-,-,"1,837.1","-3,037.6",-,-,"3,833.9","2,472.4",64.4%,-,"2,795.9",-505.5,-,-,"2,817.1","1,310.9",46.5%,-,86
87,人員,15,16,16,100.0%,106.6%,-,15,16,106.6%,-,15,16,106.6%,-,15,16,106.6%,-,15,16,106.6%,-,15,16,106.6%,-,87
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
