,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220C30101_浜松工務チーム,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総出荷,"189,600,000","193,380,000","192,924,880",99.7%,101.7%,-,"15,000,000","37,125,000",247.5%,277.4%,"217,000,000","233,355,699",107.5%,523.2%,"117,000,000","99,951,858",85.4%,100.2%,"334,000,000","333,307,557",99.7%,231.0%,"670,000,000","607,817,557",90.7%,89.2%,1
2,    社外売,"189,600,000","193,380,000","192,924,880",99.7%,101.7%,-,"15,000,000","37,125,000",247.5%,277.4%,"217,000,000","233,355,699",107.5%,523.2%,"117,000,000","99,951,858",85.4%,100.2%,"334,000,000","333,307,557",99.7%,231.0%,"670,000,000","607,817,557",90.7%,89.2%,2
3,    社内売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,3
4,    社内仕入,"31,096,399","2,891,914","2,149,139",74.3%,6.9%,21.5%,"1,975,000","4,268,883",216.1%,21.9%,"33,501,959","9,519,212",28.4%,30.9%,"18,526,000","16,410,099",88.5%,17.1%,"52,027,959","25,929,311",49.8%,20.5%,"123,035,959","80,439,727",65.3%,34.4%,4
5,    仕掛1,0,0,0,-,-,-,0,0,-,-,"18,507,041","18,835,669",101.7%,389.5%,0,0,-,-,"18,507,041","18,835,669",101.7%,389.5%,"15,864,041",0,0.0%,-,5
6,総生産,"158,503,601","190,488,086","190,775,741",100.1%,120.3%,-,"13,025,000","32,856,117",252.2%,-,"164,991,000","205,000,818",124.2%,-,"98,474,000","83,541,759",84.8%,-,"263,465,000","288,542,577",109.5%,-,"531,100,000","527,377,830",99.2%,114.3%,6
7,経費合計,"47,373,503","32,815,006","29,508,826",89.9%,62.2%,113.3%,"13,890,878","35,679,046",256.8%,91.9%,"200,856,393","227,062,349",113.0%,239.8%,"68,681,106","85,993,060",125.2%,72.5%,"269,537,499","313,055,409",116.1%,146.8%,"494,120,963","519,167,381",105.0%,124.3%,7
8,経費合計(原価),"34,736,574","19,682,817","16,198,211",82.2%,46.6%,74.5%,"9,788,000","28,494,681",291.1%,78.9%,"180,710,418","204,493,580",113.1%,243.1%,"48,038,582","67,195,997",139.8%,65.2%,"228,749,000","271,689,577",118.7%,145.2%,"411,100,000","441,660,490",107.4%,130.2%,8
9,    仕掛2,0,0,0,-,-,-,0,0,-,-,"130,388,764","136,840,204",104.9%,-,0,0,-,-,"130,388,764","136,840,204",104.9%,-,"124,221,764","127,535,050",102.6%,-,9
10,    商品仕入高,"22,442,894","10,988,187","8,134,674",74.0%,36.2%,57.2%,"3,405,000","10,407,884",305.6%,55.7%,"27,965,974","23,026,775",82.3%,58.4%,"23,106,545","24,430,829",105.7%,54.4%,"51,072,519","47,457,604",92.9%,56.3%,"130,475,519","114,391,397",87.6%,67.4%,10
11,    原材料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,11
12,    外注加工費,"12,053,680","7,166,830","7,420,867",103.5%,61.5%,98.7%,"5,970,000","16,106,797",269.7%,92.3%,"21,591,680","41,725,029",193.2%,132.5%,"22,762,037","40,595,168",178.3%,69.8%,"44,353,717","82,320,197",185.5%,91.8%,"151,067,717","192,261,471",127.2%,65.6%,12
13,    その他 直接経費,"240,000","1,527,800","642,670",42.0%,267.7%,-,"413,000","1,980,000",479.4%,-,"764,000","2,901,572",379.7%,-,"2,170,000","2,170,000",100.0%,-,"2,934,000","5,071,572",172.8%,-,"5,335,000","7,472,572",140.0%,-,13
14,    他勘定振替高,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,14
15,経費合計（販管費）,"12,636,929","13,132,189","13,310,615",101.3%,105.3%,308.8%,"4,102,878","7,184,365",175.1%,263.8%,"20,145,975","22,568,769",112.0%,213.0%,"20,642,524","18,797,063",91.0%,120.7%,"40,788,499","41,365,832",101.4%,158.1%,"83,020,963","77,506,891",93.3%,98.5%,15
16,    減価償却費,"32,290",0,0,-,0.0%,-,"32,290","32,290",100.0%,-,"96,870","32,290",33.3%,-,"96,870","96,870",100.0%,-,"193,740","129,160",66.6%,-,"387,480","322,900",83.3%,-,16
17,    車両費,"274,177","274,177","233,926",85.3%,85.3%,86.1%,"344,177","314,177",91.2%,92.3%,"912,531","866,402",94.9%,96.1%,"1,025,231","1,025,231",100.0%,81.1%,"1,937,762","1,891,633",97.6%,87.3%,"3,948,224","3,902,095",98.8%,82.6%,17
18,    旅費交通費,"100,000","208,000","171,291",82.3%,171.2%,218.7%,"120,000","185,000",154.1%,114.5%,"320,000","514,110",160.6%,162.4%,"420,000","420,000",100.0%,85.4%,"740,000","934,110",126.2%,115.5%,"1,420,000","1,614,110",113.6%,91.2%,18
