,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100A10200_関東営業チーム,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"450,500,000","146,532,750","96,148,693",65.6%,21.3%,35.6%,"334,500,000","138,748,620",41.4%,38.5%,"866,700,000","330,897,705",38.1%,49.7%,"630,600,000","519,832,583",82.4%,302.5%,"1,497,300,000","850,730,288",56.8%,101.6%,"2,000,000,000","1,133,386,788",56.6%,70.9%,1
2,    【新築】受注高,"390,000,000","49,150,000","15,345,455",31.2%,3.9%,9.0%,"206,000,000","52,100,000",25.2%,22.6%,"638,000,000","94,645,455",14.8%,23.6%,"347,000,000","298,120,000",85.9%,-,"985,000,000","392,765,455",39.8%,94.3%,"1,166,000,000","457,765,455",39.2%,54.0%,2
3,    【リフォ】受注高,"34,000,000","70,882,750","44,232,080",62.4%,130.0%,92.3%,"97,000,000","55,148,620",56.8%,55.8%,"149,300,000","135,193,831",90.5%,88.2%,"170,400,000","108,512,583",63.6%,173.7%,"319,700,000","243,706,414",76.2%,113.0%,"464,000,000","283,962,914",61.1%,75.3%,3
4,    【資材】受注高,"26,500,000","26,500,000","36,571,158",138.0%,138.0%,70.3%,"31,500,000","31,500,000",100.0%,101.0%,"79,400,000","101,058,419",127.2%,90.0%,"113,200,000","113,200,000",100.0%,122.1%,"192,600,000","214,258,419",111.2%,104.5%,"370,000,000","391,658,419",105.8%,105.2%,4
5,総売上高,"150,300,000","77,430,000","68,708,288",88.7%,45.7%,83.3%,"141,800,000","133,986,000",94.4%,180.9%,"315,800,000","235,848,617",74.6%,123.6%,"833,200,000","439,565,038",52.7%,130.1%,"1,149,000,000","675,413,655",58.7%,127.7%,"2,000,000,000","1,453,479,275",72.6%,110.3%,5
6,    【新築】売上高,"111,500,000","27,000,000","27,800,000",102.9%,24.9%,115.8%,"92,000,000","87,700,000",95.3%,-,"203,500,000","117,300,000",57.6%,423.0%,"530,000,000","213,845,455",40.3%,156.7%,"733,500,000","331,145,455",45.1%,201.7%,"1,180,000,000","794,065,455",67.2%,147.6%,6
7,    【リフォ】売上高,"12,300,000","23,930,000","16,589,000",69.3%,134.8%,192.1%,"18,300,000","14,786,000",80.7%,33.9%,"32,900,000","34,263,070",104.1%,56.2%,"190,000,000","112,519,583",59.2%,115.4%,"222,900,000","146,782,653",65.8%,92.7%,"450,000,000","284,528,273",63.2%,69.0%,7
8,    【資材】売上高,"26,500,000","26,500,000","24,319,288",91.7%,91.7%,48.8%,"31,950,000","31,950,000",100.0%,108.6%,"79,850,000","84,735,547",106.1%,82.8%,"113,212,000","113,212,000",100.0%,108.9%,"193,062,000","197,947,547",102.5%,96.0%,"370,792,000","375,677,547",101.3%,101.8%,8
9,    【新築】インセンティブ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,9
10,    【リフォ】インセンティブ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,10
11,    【資材】インセンティブ,0,0,0,-,-,-,"-450,000","-450,000",-,-,"-450,000","-450,000",-,-,"-12,000","-12,000",-,-,"-462,000","-462,000",-,-,"-792,000","-792,000",-,-,11
12,収益①（営業口銭）,"7,420,000","4,939,500","3,878,350",78.5%,52.2%,155.4%,"7,345,000","6,602,900",89.8%,100.1%,"15,110,000","11,004,460",72.8%,104.6%,"55,000,000","27,570,209",50.1%,128.6%,"70,110,000","38,574,669",55.0%,120.7%,"126,500,000","82,382,512",65.1%,91.5%,12
13,    【新築】収益①(営業口銭),"5,575,000","1,350,000","1,390,000",102.9%,24.9%,115.8%,"4,600,000","4,385,000",95.3%,-,"10,175,000","5,865,000",57.6%,423.0%,"26,500,000","10,692,272",40.3%,156.7%,"36,675,000","16,557,272",45.1%,201.7%,"59,000,000","39,703,272",67.2%,140.9%,13
14,    【リフォ】収益①(営業口銭),"1,845,000","3,589,500","2,488,350",69.3%,134.8%,192.1%,"2,745,000","2,217,900",80.7%,33.9%,"4,935,000","5,139,460",104.1%,56.2%,"28,500,000","16,877,937",59.2%,115.4%,"33,435,000","22,017,397",65.8%,92.7%,"67,500,000","42,679,240",63.2%,69.0%,14
15,【資材】売上原価,"21,995,000","21,995,000","18,709,289",85.0%,85.0%,43.9%,"26,145,000","26,145,000",100.0%,109.7%,"65,902,000","67,767,635",102.8%,79.9%,"93,956,000","93,956,000",100.0%,107.6%,"159,858,000","161,723,635",101.1%,94.0%,"307,100,000","308,965,635",100.6%,101.5%,15
16,収益②（資材）,"4,505,000","4,505,000","5,609,999",124.5%,124.5%,77.6%,"5,355,000","5,355,000",100.0%,97.4%,"13,498,000","16,517,912",122.3%,94.5%,"19,244,000","19,244,000",100.0%,115.4%,"32,742,000","35,761,912",109.2%,104.7%,"62,900,000","65,919,912",104.8%,104.9%,16
17,総収益,"11,925,000","9,444,500","9,488,349",100.4%,79.5%,97.6%,"12,700,000","11,957,900",94.1%,99.3%,"28,608,000","27,522,372",96.2%,98.5%,"74,244,000","46,814,209",63.0%,122.8%,"102,852,000","74,336,581",72.2%,112.5%,"189,400,000","148,302,424",78.3%,97.2%,17
18,経費合計,"4,505,883","4,302,221","4,532,921",105.3%,100.6%,74.9%,"4,832,537","4,746,972",98.2%,94.2%,"15,579,468","14,038,335",90.1%,92.1%,"15,049,068","14,956,003",99.3%,92.8%,"30,628,536","28,994,338",94.6%,92.5%,"60,791,073","60,242,090",99.0%,85.2%,18
19,    減価償却費,"34,950","34,950","34,950",100.0%,100.0%,179.2%,"34,950","34,950",100.0%,179.2%,"104,850","104,850",100.0%,179.2%,"104,850","104,850",100.0%,80.7%,"209,700","209,700",100.0%,111.3%,"419,422","419,422",100.0%,93.6%,19
20,    車両費,"570,000","461,441","425,696",92.2%,74.6%,79.0%,"570,000","461,441",80.9%,71.4%,"1,710,000","1,348,578",78.8%,76.9%,"1,720,000","1,384,323",80.4%,76.6%,"3,430,000","2,732,901",79.6%,76.7%,"6,910,000","5,501,547",79.6%,82.0%,20
21,    旅費交通費,"500,000","500,000","275,270",55.0%,55.0%,95.5%,"600,000","600,000",100.0%,150.0%,"1,600,000","1,339,690",83.7%,143.8%,"1,600,000","1,600,000",100.0%,118.4%,"3,200,000","2,939,690",91.8%,128.7%,"6,100,000","5,839,690",95.7%,117.2%,21
22,    荷造運搬費,"25,000","25,000","1,330",5.3%,5.3%,10.9%,"25,000","25,000",100.0%,229.6%,"75,000","41,581",55.4%,142.8%,"75,000","75,000",100.0%,159.0%,"150,000","116,581",77.7%,152.8%,"300,000","266,581",88.8%,235.1%,22
23,    通信費,"95,000","95,000","80,689",84.9%,84.9%,114.7%,"95,000","95,000",100.0%,119.6%,"285,000","265,367",93.1%,112.1%,"285,000","285,000",100.0%,104.8%,"570,000","550,367",96.5%,108.2%,"1,140,000","1,120,367",98.2%,112.2%,23
