,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230Q10300_西三河営業課,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"123,000,000","153,685,500","145,036,983",94.3%,117.9%,185.2%,"76,100,000","101,601,500",133.5%,146.0%,"285,600,000","304,093,245",106.4%,132.2%,"171,300,000","198,848,947",116.0%,118.7%,"456,900,000","502,942,192",110.0%,126.5%,"840,000,000","799,541,421",95.1%,99.9%,1
2,    【新築】受注高,"35,500,000","64,420,000","46,400,000",72.0%,130.7%,264.7%,0,"35,665,000",-,-,"57,500,000","82,881,500",144.1%,420.4%,"20,600,000","14,571,500",70.7%,231.2%,"78,100,000","97,453,000",124.7%,374.6%,"130,000,000","160,218,000",123.2%,133.9%,2
3,    【リフォ】受注高,"40,700,000","42,465,500","25,265,544",59.4%,62.0%,152.8%,"32,700,000","22,536,500",68.9%,84.3%,"97,200,000","66,945,509",68.8%,80.4%,"45,600,000","79,177,447",173.6%,129.0%,"142,800,000","146,122,956",102.3%,101.0%,"280,000,000","185,957,185",66.4%,69.2%,3
4,    【資材】受注高,"46,800,000","46,800,000","73,371,439",156.7%,156.7%,165.8%,"43,400,000","43,400,000",100.0%,101.2%,"130,900,000","154,266,236",117.8%,121.4%,"105,100,000","105,100,000",100.0%,105.3%,"236,000,000","259,366,236",109.9%,114.3%,"430,000,000","453,366,236",105.4%,109.9%,4
5,総売上高,"43,900,000","38,111,500","38,210,376",100.2%,87.0%,108.8%,"48,800,000","44,370,000",90.9%,81.4%,"124,800,000","118,970,109",95.3%,97.7%,"297,500,000","281,432,215",94.5%,121.9%,"422,300,000","400,402,324",94.8%,113.6%,"840,000,000","736,482,056",87.6%,90.7%,5
6,    【新築】売上高,"1,700,000","816,500","816,500",100.0%,48.0%,-,"4,400,000",0,0.0%,0.0%,"6,100,000","816,500",13.3%,12.3%,"70,800,000","55,157,000",77.9%,646.7%,"76,900,000","55,973,500",72.7%,370.3%,"130,000,000","105,853,000",81.4%,87.0%,6
