,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,100A30101_関東工務チーム,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総出荷,"123,800,000","50,930,000","44,389,000",87.1%,35.8%,136.0%,"110,300,000","102,486,000",92.9%,228.8%,"236,400,000","151,563,070",64.1%,171.0%,"720,000,000","326,365,038",45.3%,139.5%,"956,400,000","477,928,108",49.9%,148.2%,"1,630,000,000","1,078,593,728",66.1%,113.5%,1
2,    社外売,"123,800,000","50,930,000","44,389,000",87.1%,35.8%,136.0%,"110,300,000","102,486,000",92.9%,228.8%,"236,400,000","151,563,070",64.1%,171.0%,"720,000,000","326,365,038",45.3%,139.5%,"956,400,000","477,928,108",49.9%,148.2%,"1,630,000,000","1,078,593,728",66.1%,113.5%,2
3,    社内売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,3
4,    社内仕入,"8,109,364","3,225,546","4,974,874",154.2%,61.3%,272.2%,"154,092,008","75,023,926",48.6%,-,"170,545,796","116,842,044",68.5%,380.6%,"64,007,919","104,039,856",162.5%,88.8%,"234,553,715","220,881,900",94.1%,149.4%,"385,138,440","290,049,065",75.3%,157.2%,4
5,    仕掛1,0,0,0,-,-,-,0,0,-,-,"793,882","242,319",30.5%,10.7%,0,0,-,-,"793,882","242,319",30.5%,10.7%,"-5,535,598","-6,087,161",-,-,5
6,総生産,"115,690,636","47,704,454","39,414,126",82.6%,34.0%,127.9%,"-43,792,008","27,462,074",-,65.7%,"65,060,322","34,478,707",52.9%,61.9%,"655,992,081","222,325,182",33.8%,190.4%,"721,052,403","256,803,889",35.6%,148.9%,"1,250,397,158","794,631,824",63.5%,104.0%,6
7,経費合計,"54,813,475","74,598,338","48,945,128",65.6%,89.2%,133.7%,"90,791,851","93,950,617",103.4%,212.1%,"232,551,221","221,984,204",95.4%,190.1%,"508,864,852","291,792,367",57.3%,115.6%,"741,416,073","513,776,571",69.2%,139.2%,"1,189,113,566","752,735,688",63.3%,107.0%,7
8,経費合計(原価),"46,141,636","68,362,002","43,671,342",63.8%,94.6%,134.2%,"82,253,752","86,022,138",104.5%,237.3%,"213,883,223","206,930,837",96.7%,203.0%,"449,927,391","259,998,676",57.7%,114.9%,"663,810,614","466,929,513",70.3%,142.3%,"1,047,097,158","653,503,090",62.4%,109.7%,8
9,    仕掛2,0,0,0,-,-,-,0,0,-,-,"19,603,099","18,995,271",96.8%,120.8%,0,0,-,-,"19,603,099","18,995,271",96.8%,120.8%,"101,479","-506,349",-,-,9
10,    商品仕入高,"29,027,560","39,762,282","24,012,043",60.3%,82.7%,94.2%,"47,381,640","68,946,769",145.5%,363.1%,"118,571,020","138,006,949",116.3%,240.0%,"276,984,845","167,187,559",60.3%,118.2%,"395,555,865","305,194,508",77.1%,153.4%,"627,072,500","417,113,050",66.5%,122.1%,10
11,    原材料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,11
12,    外注加工費,"17,014,076","28,499,720","19,549,090",68.5%,114.8%,277.9%,"34,722,112","16,975,369",48.8%,98.3%,"75,359,104","49,621,387",65.8%,172.7%,"172,362,546","92,231,117",53.5%,108.8%,"247,721,650","141,852,504",57.2%,125.0%,"418,013,179","235,029,159",56.2%,91.3%,12
13,    その他 直接経費,"100,000","100,000","110,209",110.2%,110.2%,-,"150,000","100,000",66.6%,-,"350,000","307,230",87.7%,-,"580,000","580,000",100.0%,-,"930,000","887,230",95.4%,-,"1,910,000","1,867,230",97.7%,-,13
14,    他勘定振替高,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,14
15,経費合計（販管費）,"8,671,839","6,236,336","5,273,786",84.5%,60.8%,129.8%,"8,538,099","7,928,479",92.8%,98.6%,"18,667,998","15,053,367",80.6%,101.7%,"58,937,461","31,793,691",53.9%,121.1%,"77,605,459","46,847,058",60.3%,114.1%,"142,016,408","99,232,598",69.8%,92.3%,15
16,    減価償却費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,16
