,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230C30310_施設加工課,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総出荷,"9,000,000","7,476,702","7,926,977",106.0%,88.0%,155.7%,"10,800,000","8,706,362",80.6%,169.3%,"25,200,000","20,231,818",80.2%,141.5%,"44,400,000","41,308,000",93.0%,155.4%,"69,600,000","61,539,818",88.4%,150.5%,"198,000,000","137,520,818",69.4%,146.0%,1
2,    社外売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,2
3,    社内売,"9,000,000","7,476,702","7,926,977",106.0%,88.0%,155.7%,"10,800,000","8,706,362",80.6%,169.3%,"25,200,000","20,231,818",80.2%,141.5%,"44,400,000","41,308,000",93.0%,155.4%,"69,600,000","61,539,818",88.4%,150.5%,"198,000,000","137,520,818",69.4%,146.0%,3
4,    社内仕入,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,4
5,    仕掛1,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,5
6,総生産,"9,000,000","7,476,702","7,926,977",106.0%,88.0%,155.7%,"10,800,000","8,706,362",80.6%,169.3%,"25,200,000","20,231,818",80.2%,141.5%,"44,400,000","41,308,000",93.0%,155.4%,"69,600,000","61,539,818",88.4%,150.5%,"198,000,000","137,520,818",69.4%,146.0%,6
7,経費合計,"5,188,138","6,247,287","5,969,581",95.5%,115.0%,128.9%,"6,695,518","5,167,118",77.1%,106.1%,"17,082,618","15,032,832",88.0%,116.6%,"19,419,335","18,671,775",96.1%,110.8%,"36,501,953","33,704,607",92.3%,113.3%,"74,961,078","68,601,447",91.5%,115.3%,7
8,経費合計(原価),"980,000","1,619,360","1,657,330",102.3%,169.1%,585.5%,"1,460,000","127,200",8.7%,94.4%,"3,240,000","1,765,960",54.5%,307.4%,"6,060,000","4,984,000",82.2%,107.1%,"9,300,000","6,749,960",72.5%,129.2%,"18,600,000","12,416,960",66.7%,114.6%,8
9,    仕掛2,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,9
10,    商品仕入高,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,10
11,    原材料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,11
12,    外注加工費,"1,080,000","1,719,360","1,765,360",102.6%,163.4%,441.3%,"1,560,000","227,200",14.5%,117.3%,"3,540,000","2,048,560",57.8%,273.0%,"6,360,000","5,284,000",83.0%,103.8%,"9,900,000","7,332,560",74.0%,125.6%,"19,800,000","13,599,560",68.6%,111.5%,12
13,    その他 直接経費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,13
14,    他勘定振替高,"-100,000","-100,000","-108,030",-,-,-,"-100,000","-100,000",-,-,"-300,000","-282,600",-,-,"-300,000","-300,000",-,-,"-600,000","-582,600",-,-,"-1,200,000","-1,182,600",-,-,14
15,経費合計（販管費）,"4,208,138","4,627,927","4,312,251",93.1%,102.4%,99.2%,"5,235,518","5,039,918",96.2%,106.4%,"13,842,618","13,266,872",95.8%,107.7%,"13,359,335","13,687,775",102.4%,112.1%,"27,201,953","26,954,647",99.0%,109.9%,"56,361,078","56,184,487",99.6%,115.5%,15
16,    減価償却費,"394,169","394,169","394,169",100.0%,100.0%,167.2%,"394,169","394,169",100.0%,90.2%,"1,182,507","1,182,507",100.0%,130.2%,"1,310,107","1,310,107",100.0%,99.6%,"2,492,614","2,492,614",100.0%,112.1%,"8,245,453","8,245,453",100.0%,166.8%,16
17,    車両費,"207,866","207,866","166,269",79.9%,79.9%,99.9%,"207,866","207,866",100.0%,144.9%,"723,598","599,332",82.8%,121.5%,"726,298","726,298",100.0%,88.9%,"1,449,896","1,325,630",91.4%,101.2%,"2,902,492","2,778,226",95.7%,93.1%,17
18,    旅費交通費,0,0,0,-,-,0.0%,0,0,-,-,0,"35,109",-,57.5%,"150,000","120,000",80.0%,-,"150,000","155,109",103.4%,220.7%,"300,000","305,109",101.7%,246.3%,18
19,    荷造運搬費,0,0,"3,163",-,-,-,0,0,-,-,0,"3,163",-,-,0,0,-,-,0,"3,163",-,-,0,"3,163",-,-,19
20,    通信費,"22,138","22,138","33,016",149.1%,149.1%,151.5%,"28,343","28,343",100.0%,103.8%,"72,619","84,229",115.9%,119.7%,"66,414","66,414",100.0%,99.9%,"139,033","150,643",108.3%,110.1%,"271,861","283,471",104.2%,106.0%,20
21,    水道光熱費,"1,500","1,500","1,614",107.6%,107.6%,100.0%,"8,500","8,500",100.0%,93.9%,"18,500","17,883",96.6%,73.2%,"11,500","11,500",100.0%,112.7%,"30,000","29,383",97.9%,84.9%,"60,000","59,383",98.9%,97.1%,21
