,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230P10400_豊川営業課,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"96,500,000","76,040,000","136,953,219",180.1%,141.9%,108.9%,"92,500,000","51,820,000",56.0%,53.3%,"234,500,000","260,868,726",111.2%,95.2%,"366,000,000","289,781,239",79.1%,115.5%,"600,500,000","550,649,965",91.6%,104.9%,"960,000,000","866,011,965",90.2%,100.2%,1
2,    【新築】受注高,"35,000,000","22,900,000","46,268,000",202.0%,132.1%,77.1%,"30,000,000",0,0.0%,0.0%,"65,000,000","47,248,000",72.6%,47.5%,"85,000,000","19,700,000",23.1%,93.2%,"150,000,000","66,948,000",44.6%,55.5%,"150,000,000","98,448,000",65.6%,74.6%,2
3,    【リフォ】受注高,"23,500,000","15,140,000","56,543,800",373.4%,240.6%,209.4%,"25,500,000","14,820,000",58.1%,54.7%,"65,500,000","101,796,749",155.4%,132.0%,"112,000,000","101,081,239",90.2%,146.6%,"177,500,000","202,877,988",114.2%,138.9%,"300,000,000","249,739,988",83.2%,97.8%,3
4,    【資材】受注高,"38,000,000","38,000,000","34,141,419",89.8%,89.8%,88.1%,"37,000,000","37,000,000",100.0%,120.4%,"104,000,000","111,823,977",107.5%,114.8%,"169,000,000","169,000,000",100.0%,105.1%,"273,000,000","280,823,977",102.8%,108.7%,"510,000,000","517,823,977",101.5%,108.6%,4
5,総売上高,"58,000,000","64,994,203","63,685,760",97.9%,109.8%,87.3%,"59,700,000","57,667,845",96.5%,115.9%,"166,700,000","172,495,905",103.4%,96.5%,"273,700,000","264,659,990",96.6%,111.7%,"440,400,000","437,155,895",99.2%,105.2%,"960,000,000","864,948,134",90.0%,97.4%,5
6,    【新築】売上高,"4,000,000","6,780,000","3,800,000",56.0%,95.0%,16.8%,"6,000,000","2,980,000",49.6%,-,"10,000,000","7,760,000",77.6%,34.3%,"35,000,000","13,968,000",39.9%,142.5%,"45,000,000","21,728,000",48.2%,67.0%,"150,000,000","73,728,000",49.1%,49.9%,6
7,    【リフォ】売上高,"18,000,000","22,214,203","20,711,157",93.2%,115.0%,119.7%,"17,500,000","18,487,845",105.6%,107.1%,"51,500,000","54,497,356",105.8%,92.6%,"83,500,000","95,491,990",114.3%,113.8%,"135,000,000","149,989,346",111.1%,105.1%,"300,000,000","276,181,585",92.0%,103.5%,7
