,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,400A10200_福岡営業チーム,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"98,000,000","173,290,800","96,867,131",55.8%,98.8%,186.9%,"139,500,000","75,950,000",54.4%,49.3%,"293,500,000","311,411,398",106.1%,105.1%,"1,184,000,000","337,837,000",28.5%,102.3%,"1,477,500,000","649,248,398",43.9%,103.6%,"1,830,000,000","884,395,898",48.3%,56.2%,1
2,    【新築】受注高,"36,000,000","125,000,000","49,000,000",39.2%,136.1%,-,"50,000,000","11,670,000",23.3%,12.6%,"88,000,000","69,670,000",79.1%,73.8%,"900,000,000","175,370,000",19.4%,123.7%,"988,000,000","245,040,000",24.8%,103.8%,"1,000,000,000","260,730,000",26.0%,30.3%,2
3,    【リフォ】受注高,"33,000,000","19,290,800","9,577,380",49.6%,29.0%,52.7%,"53,500,000","28,280,000",52.8%,94.9%,"110,500,000","108,523,495",98.2%,103.1%,"156,000,000","34,467,000",22.0%,43.0%,"266,500,000","142,990,495",53.6%,77.1%,"430,000,000","185,447,995",43.1%,58.2%,3
4,    【資材】受注高,"29,000,000","29,000,000","38,289,751",132.0%,132.0%,122.3%,"36,000,000","36,000,000",100.0%,112.3%,"95,000,000","133,217,903",140.2%,137.7%,"128,000,000","128,000,000",100.0%,117.9%,"223,000,000","261,217,903",117.1%,127.2%,"400,000,000","438,217,903",109.5%,111.0%,4
5,総売上高,"52,000,000","48,013,909","53,252,567",110.9%,102.4%,172.3%,"79,500,000","50,450,000",63.4%,106.1%,"166,000,000","142,601,813",85.9%,125.0%,"379,000,000","263,012,800",69.3%,20.3%,"545,000,000","405,614,613",74.4%,28.7%,"1,830,000,000","876,252,113",47.8%,34.0%,5
6,    【新築】売上高,0,0,0,-,-,-,"20,000,000",0,0.0%,0.0%,"20,000,000",0,0.0%,0.0%,"100,000,000","76,290,000",76.2%,7.5%,"120,000,000","76,290,000",63.5%,7.5%,"1,000,000,000","260,730,000",26.0%,14.2%,6
7,    【リフォ】売上高,"23,000,000","19,013,909","19,012,389",99.9%,82.6%,600.0%,"23,500,000","14,450,000",61.4%,127.3%,"51,000,000","35,048,504",68.7%,185.3%,"151,000,000","58,722,800",38.8%,35.4%,"202,000,000","93,771,304",46.4%,50.7%,"430,000,000","202,968,804",47.2%,58.4%,7
