,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230H10500_本社営業チーム,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"97,000,000","46,160,000","45,258,811",98.0%,46.6%,31.8%,"1,427,000,000","480,370,000",33.6%,255.0%,"1,578,000,000","568,825,220",36.0%,139.1%,"250,000,000","368,484,500",147.3%,68.2%,"1,828,000,000","937,309,720",51.2%,98.8%,"2,190,000,000","1,212,472,220",55.3%,88.9%,1
2,    【新築】受注高,"40,000,000","1,900,000","3,550,000",186.8%,8.8%,33.8%,"1,356,000,000","429,800,000",31.6%,461.5%,"1,414,000,000","423,750,000",29.9%,354.5%,"40,000,000","179,325,000",448.3%,52.0%,"1,454,000,000","603,075,000",41.4%,129.9%,"1,500,000,000","613,910,000",40.9%,124.2%,2
3,    【リフォ】受注高,"21,000,000","8,260,000","9,093,000",110.0%,43.3%,11.6%,"31,000,000","10,570,000",34.0%,27.4%,"58,000,000","30,427,200",52.4%,22.0%,"76,000,000","55,159,500",72.5%,80.4%,"134,000,000","85,586,700",63.8%,41.4%,"200,000,000","99,914,200",49.9%,34.2%,3
4,    【資材】受注高,"36,000,000","36,000,000","32,615,811",90.5%,90.5%,61.1%,"40,000,000","40,000,000",100.0%,70.5%,"106,000,000","114,648,020",108.1%,75.7%,"134,000,000","134,000,000",100.0%,105.7%,"240,000,000","248,648,020",103.6%,89.4%,"490,000,000","498,648,020",101.7%,86.3%,4
5,総売上高,"41,000,000","45,341,000","38,292,344",84.4%,93.3%,55.9%,"52,700,000","46,710,000",88.6%,67.6%,"127,700,000","133,804,162",104.7%,68.8%,"268,000,000","225,278,000",84.0%,16.3%,"395,700,000","359,082,162",90.7%,22.8%,"2,190,000,000","1,259,386,162",57.5%,52.7%,5
6,    【新築】売上高,0,"1,900,000",0,0.0%,-,0.0%,"700,000","3,550,000",507.1%,31.1%,"700,000","4,310,000",615.7%,17.6%,"49,000,000","32,475,000",66.2%,3.0%,"49,700,000","36,785,000",74.0%,3.3%,"1,500,000,000","638,995,000",42.5%,43.2%,6
7,    【リフォ】売上高,"5,000,000","7,441,000","5,344,000",71.8%,106.8%,28.2%,"12,000,000","3,160,000",26.3%,25.7%,"21,000,000","13,556,200",64.5%,34.6%,"85,000,000","58,803,000",69.1%,34.2%,"106,000,000","72,359,200",68.2%,34.3%,"200,000,000","120,453,200",60.2%,37.0%,7
8,    【資材】売上高,"36,000,000","36,000,000","32,948,344",91.5%,91.5%,73.6%,"40,000,000","40,000,000",100.0%,88.0%,"106,000,000","115,937,962",109.3%,88.6%,"134,015,000","134,015,000",100.0%,91.4%,"240,015,000","249,952,962",104.1%,90.1%,"490,130,000","500,067,962",102.0%,85.9%,8
9,    【新築】インセンティブ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,9
10,    【リフォ】インセンティブ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,10
11,    【資材】インセンティブ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,"-15,000","-15,000",-,-,"-15,000","-15,000",-,-,"-130,000","-130,000",-,-,11
12,収益①（営業口銭）,"750,000","1,211,150","801,600",66.1%,106.8%,26.0%,"1,835,000","651,500",35.5%,27.0%,"3,185,000","2,248,930",70.6%,31.7%,"15,200,000","10,444,200",68.7%,13.2%,"18,385,000","12,693,130",69.0%,14.7%,"105,000,000","50,017,730",47.6%,40.5%,12
13,    【新築】収益①(営業口銭),0,"95,000",0,0.0%,-,0.0%,"35,000","177,500",507.1%,31.1%,"35,000","215,500",615.7%,17.6%,"2,450,000","1,623,750",66.2%,3.0%,"2,485,000","1,839,250",74.0%,3.3%,"75,000,000","31,949,750",42.5%,42.8%,13
14,    【リフォ】収益①(営業口銭),"750,000","1,116,150","801,600",71.8%,106.8%,28.2%,"1,800,000","474,000",26.3%,25.7%,"3,150,000","2,033,430",64.5%,34.6%,"12,750,000","8,820,450",69.1%,34.2%,"15,900,000","10,853,880",68.2%,34.3%,"30,000,000","18,067,980",60.2%,37.0%,14
15,【資材】売上原価,"31,700,000","31,700,000","28,441,994",89.7%,89.7%,72.2%,"35,100,000","35,100,000",100.0%,86.8%,"93,200,000","100,706,299",108.0%,86.9%,"117,700,000","117,700,000",100.0%,90.5%,"210,900,000","218,406,299",103.5%,88.8%,"431,000,000","438,506,299",101.7%,84.2%,15
