,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220C10200_浜松営業課,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"49,200,000","38,295,000","38,512,023",100.5%,78.2%,60.8%,"85,300,000","71,319,000",83.6%,71.0%,"189,600,000","271,415,836",143.1%,68.9%,"357,200,000","321,785,000",90.0%,76.8%,"546,800,000","593,200,836",108.4%,73.0%,"1,090,000,000","886,278,336",81.3%,73.5%,1
2,    【新築】受注高,0,"3,900,000",0,0.0%,-,0.0%,0,"3,900,000",-,11.0%,0,"10,450,000",-,4.9%,"175,000,000","140,090,000",80.0%,55.7%,"175,000,000","150,540,000",86.0%,32.4%,"370,000,000","195,540,000",52.8%,35.6%,2
3,    【リフォ】受注高,"25,200,000","10,395,000","9,758,400",93.8%,38.7%,43.4%,"46,600,000","28,719,000",61.6%,106.1%,"96,400,000","149,276,189",154.8%,175.0%,"72,300,000","71,795,000",99.3%,113.1%,"168,700,000","221,071,189",131.0%,148.6%,"300,000,000","252,248,689",84.0%,103.3%,3
4,    【資材】受注高,"24,000,000","24,000,000","28,753,623",119.8%,119.8%,124.7%,"38,700,000","38,700,000",100.0%,101.6%,"93,200,000","111,689,647",119.8%,116.0%,"109,900,000","109,900,000",100.0%,105.5%,"203,100,000","221,589,647",109.1%,110.5%,"420,000,000","438,489,647",104.4%,106.1%,4
5,総売上高,"219,600,000","223,380,000","221,361,695",99.0%,100.8%,465.4%,"45,000,000","68,125,000",151.3%,165.8%,"311,000,000","330,186,004",106.1%,243.3%,"232,000,000","214,951,858",92.6%,100.0%,"543,000,000","545,137,862",100.3%,155.5%,"1,090,000,000","1,030,647,862",94.5%,93.5%,5
