,2026年5月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,230D60100_運送管理部,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,4月,,,,,,5月,,,,6月,,,,第1四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"12,000,000","12,000,000","11,245,311",93.7%,93.7%,94.6%,"14,000,000","11,500,000",82.1%,108.4%,"16,000,000","16,000,000",100.0%,126.5%,"42,000,000","38,745,311",92.2%,110.3%,"93,000,000","89,745,311",96.5%,114.9%,"180,000,000","176,745,311",98.1%,114.4%,1
2,総売上高,"12,000,000","12,000,000","11,245,311",93.7%,93.7%,94.6%,"14,000,000","11,500,000",82.1%,108.4%,"16,000,000","16,000,000",100.0%,126.5%,"42,000,000","38,745,311",92.2%,110.3%,"93,000,000","89,745,311",96.5%,114.9%,"180,000,000","176,745,311",98.1%,114.4%,2
3,売上高,"5,640,000","6,000,000","6,665,948",111.0%,118.1%,104.8%,"6,580,000","6,000,000",91.1%,97.8%,"7,520,000","7,520,000",100.0%,113.3%,"19,740,000","20,185,948",102.2%,105.5%,"43,710,000","44,155,948",101.0%,115.2%,"84,600,000","85,045,948",100.5%,110.4%,3
4,グループ売上高,"6,360,000","6,000,000","4,579,363",76.3%,72.0%,82.9%,"7,420,000","5,500,000",74.1%,122.9%,"8,480,000","8,480,000",100.0%,141.1%,"22,260,000","18,559,363",83.3%,116.0%,"49,290,000","45,589,363",92.4%,114.6%,"95,400,000","91,699,363",96.1%,118.4%,4
5,経費合計,"6,042,000","6,037,000","6,887,358",114.0%,113.9%,94.8%,"8,125,000","7,585,000",93.3%,111.8%,"8,872,000","8,872,000",100.0%,126.7%,"23,039,000","23,344,358",101.3%,110.9%,"53,447,000","53,732,358",100.5%,112.3%,"100,898,000","101,183,358",100.2%,109.7%,5
6,経費合計（原価）,"5,007,000","4,997,000","5,679,656",113.6%,113.4%,96.1%,"6,932,000","6,392,000",92.2%,120.1%,"7,767,000","7,767,000",100.0%,136.8%,"19,706,000","19,838,656",100.6%,117.3%,"46,510,000","46,622,656",100.2%,119.1%,"87,671,000","87,783,656",100.1%,115.8%,6
7,    傭車費*,"800,000","800,000","1,620,139",202.5%,202.5%,94.2%,"2,300,000","1,800,000",78.2%,175.2%,"3,900,000","3,900,000",100.0%,472.0%,"7,000,000","7,320,139",104.5%,204.8%,"21,100,000","21,420,139",101.5%,182.7%,"37,400,000","37,720,139",100.8%,173.0%,7
8,    外注費*,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,8
9,    減価償却費*,"1,238,000","1,238,000","1,237,591",99.9%,99.9%,96.8%,"1,238,000","1,238,000",100.0%,97.3%,"1,238,000","1,238,000",100.0%,91.0%,"3,714,000","3,713,591",99.9%,94.9%,"7,428,000","7,427,591",99.9%,93.0%,"14,851,000","14,850,591",99.9%,92.3%,9
10,    車両費*,"940,000","940,000","1,267,062",134.7%,134.7%,135.8%,"1,240,000","1,240,000",100.0%,135.7%,"560,000","560,000",100.0%,47.5%,"2,740,000","3,067,062",111.9%,101.4%,"5,380,000","5,707,062",106.0%,90.0%,"10,500,000","10,827,062",103.1%,86.5%,10
11,    燃料費*,"1,440,000","1,440,000","1,230,875",85.4%,85.4%,83.7%,"1,460,000","1,460,000",100.0%,99.9%,"1,470,000","1,470,000",100.0%,87.3%,"4,370,000","4,160,875",95.2%,90.1%,"8,810,000","8,600,875",97.6%,95.4%,"17,590,000","17,380,875",98.8%,100.4%,11
12,    道路使用料*,"410,000","400,000","198,754",49.6%,48.4%,60.1%,"420,000","420,000",100.0%,89.7%,"420,000","420,000",100.0%,97.4%,"1,250,000","1,038,754",83.1%,84.4%,"2,530,000","2,298,754",90.8%,79.0%,"5,000,000","4,768,754",95.3%,81.0%,12
13,    交通反則金*,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,13
14,    旅費交通費*,"120,000","120,000","72,746",60.6%,60.6%,82.0%,"120,000","100,000",83.3%,107.3%,"120,000","120,000",100.0%,81.2%,"360,000","292,746",81.3%,88.8%,"720,000","652,746",90.6%,89.7%,"1,440,000","1,372,746",95.3%,102.9%,14
15,    消耗品費*,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,0.0%,15
16,    広告宣伝費*,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,16
17,    保険料*,"39,000","39,000","38,489",98.6%,98.6%,120.0%,"39,000","39,000",100.0%,102.4%,"39,000","39,000",100.0%,121.6%,"117,000","116,489",99.5%,113.9%,"232,000","231,489",99.7%,106.3%,"460,000","459,489",99.8%,102.4%,17
18,    福利消耗品費*,"5,000","5,000",0,0.0%,0.0%,0.0%,"100,000","80,000",80.0%,210.8%,"5,000","5,000",100.0%,140.2%,"110,000","85,000",77.2%,114.2%,"220,000","195,000",88.6%,137.1%,"250,000","225,000",90.0%,102.4%,18
19,    教育研修費*,"15,000","15,000","14,000",93.3%,93.3%,58.3%,"15,000","15,000",100.0%,125.0%,"15,000","15,000",100.0%,125.0%,"45,000","44,000",97.7%,91.6%,"90,000","89,000",98.8%,105.9%,"180,000","179,000",99.4%,106.5%,19
20,    経費合計（販管費）,"1,035,000","1,040,000","1,207,702",116.1%,116.6%,89.3%,"1,193,000","1,193,000",100.0%,81.7%,"1,105,000","1,105,000",100.0%,83.5%,"3,333,000","3,505,702",105.1%,84.8%,"6,937,000","7,109,702",102.4%,81.7%,"13,227,000","13,399,702",101.3%,81.5%,20
21,    減価償却費,"31,000","31,000","30,590",98.6%,98.6%,72.7%,"31,000","31,000",100.0%,73.7%,"31,000","31,000",100.0%,73.7%,"93,000","92,590",99.5%,73.3%,"186,000","185,590",99.7%,73.5%,"367,000","366,590",99.8%,81.9%,21
22,    車両費,"23,000","23,000","22,300",96.9%,96.9%,100.0%,"23,000","23,000",100.0%,103.1%,"23,000","23,000",100.0%,103.1%,"69,000","68,300",98.9%,102.0%,"138,000","137,300",99.4%,102.6%,"276,000","275,300",99.7%,102.8%,22
23,    旅費交通費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,23
24,    荷造運搬費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,24
25,    通信費,"90,000","90,000","86,472",96.0%,96.0%,107.1%,"90,000","90,000",100.0%,115.2%,"90,000","90,000",100.0%,102.8%,"270,000","266,472",98.6%,108.1%,"540,000","536,472",99.3%,104.9%,"1,080,000","1,076,472",99.6%,102.6%,25
26,    水道光熱費,"35,000","35,000","37,948",108.4%,108.4%,89.4%,"30,000","30,000",100.0%,134.8%,"35,000","35,000",100.0%,167.0%,"100,000","102,948",102.9%,120.2%,"195,000","197,948",101.5%,99.0%,"400,000","402,948",100.7%,101.4%,26
27,    事務用品費,"5,000","5,000","6,153",123.0%,123.0%,143.7%,"5,000","5,000",100.0%,58.3%,"5,000","5,000",100.0%,78.4%,"15,000","16,153",107.6%,84.0%,"40,000","41,153",102.8%,80.7%,"100,000","101,153",101.1%,103.2%,27
28,    消耗品費,"3,000","3,000","2,528",84.2%,84.2%,-,"3,000","13,000",433.3%,253.4%,"3,000","3,000",100.0%,50.6%,"9,000","18,528",205.8%,167.5%,"18,000","27,528",152.9%,210.7%,"36,000","45,528",126.4%,194.2%,28
29,    廃棄物処理料,"10,000",0,0,-,0.0%,-,"10,000",0,0.0%,0.0%,"10,000","10,000",100.0%,-,"30,000","10,000",33.3%,29.4%,"60,000","40,000",66.6%,58.8%,"120,000","100,000",83.3%,73.5%,29
30,    広告宣伝費,0,"20,000","5,000",25.0%,-,-,0,0,-,-,0,0,-,-,0,"5,000",-,-,0,"5,000",-,-,0,"5,000",-,-,30
31,    接待交際費,"5,000",0,0,-,0.0%,-,"5,000","5,000",100.0%,240.6%,"5,000","5,000",100.0%,-,"15,000","10,000",66.6%,481.2%,"30,000","25,000",83.3%,367.3%,"60,000","55,000",91.6%,183.4%,31
