対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202607	007000000	1	総受注高	57525000.0	61348380.0	57680463.0		94.0	100.2
202607	007000000	2	総売上高	57525000.0	61338680.0	57680463.0		94.0	100.2
202607	007000000	3	売上高	58010000.0	61838680.0	58163632.0	100.8	94.0	100.2
202607	007000000	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	5	社内売上高	41800000.0	43527138.0	38572480.0	66.8	88.6	92.2
202607	007000000	7	販売奨励金	-485000.0	-500000.0	-483169.0	0.0	0.0	0.0
202607	007000000	8	売上原価	13441000.0	15327080.0	16415846.0	28.4	107.1	122.1
202607	007000000	9	仕入高	3766000.0	3864980.0	5051305.0	8.7	130.6	134.1
202607	007000000	10	グループ仕入高	3488000.0	4782100.0	4913209.0	8.5	102.7	140.8
202607	007000000	11	社内仕入高	41800000.0	43527138.0	38572480.0	66.8	88.6	92.2
202607	007000000	12	荷造運搬費	3517000.0	3700000.0	3421133.0	5.9	92.4	97.2
202607	007000000	13	販売手数料	2670000.0	2980000.0	3030199.0	5.2	101.6	113.4
202607	007000000	14	総収益	44084000.0	46011600.0	41264617.0	71.5	89.6	93.6
202607	007000000	15	経費合計	17833431.0	19995431.0	21001530.0	36.4	105.0	117.7
202607	007000000	16	経費合計（原価）	14326458.0	16633458.0	17830187.0	30.9	107.1	124.4
202607	007000000	17	種苗費*	0.0	0.0	370164.0	0.6	0.0	0.0
202607	007000000	18	肥料費*	1160000.0	1489000.0	1712875.0	2.9	115.0	147.6
202607	007000000	19	培土費用*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	20	農薬衛生費*	540000.0	500000.0	650627.0	1.1	130.1	120.4
202607	007000000	21	農具費*	108000.0	2628000.0	2601013.0	4.5	98.9	
202607	007000000	22	諸材料費*	5968000.0	5325000.0	5035141.0	8.7	94.5	84.3
202607	007000000	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	24	減価償却費*	1914228.0	1914228.0	1914228.0	3.3	100.0	100.0
202607	007000000	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	26	水道光熱費*	167000.0	160000.0	161280.0	0.2	100.8	96.5
202607	007000000	27	動力費*	2030000.0	1439000.0	1438673.0	2.4	99.9	70.8
202607	007000000	28	燃料費*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	29	賃借料*	1248230.0	1248230.0	1248230.0	2.1	100.0	100.0
202607	007000000	30	修繕費*	160000.0	805000.0	876800.0	1.5	108.9	548.0
202607	007000000	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	33	業務委託費*	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	34	雑費*	81000.0	81000.0	81000.0	0.1	100.0	100.0
202607	007000000	35	雑給*	950000.0	1044000.0	1740156.0	3.0	166.6	183.1
202607	007000000	36	経費合計（販管費）	3506973.0	3361973.0	3171343.0	5.4	94.3	90.4
202607	007000000	37	減価償却費	1038052.0	1038052.0	1036567.0	1.7	99.8	99.8
202607	007000000	38	車両費	311200.0	321200.0	287343.0	0.4	89.4	92.3
202607	007000000	39	旅費交通費	60000.0	60000.0	72697.0	0.1	121.1	121.1
202607	007000000	40	通信費	48605.0	48605.0	44901.0	0.0	92.3	92.3
202607	007000000	41	水道光熱費	150000.0	156000.0	155801.0	0.2	99.8	103.8
202607	007000000	42	事務用品費	35000.0	35000.0	19371.0	0.0	55.3	55.3
202607	007000000	43	消耗品費	140000.0	60000.0	71807.0	0.1	119.6	51.2
202607	007000000	44	廃棄物処理料	403000.0	403000.0	405935.0	0.7	100.7	100.7
202607	007000000	45	広告宣伝費	28000.0	0.0	2334.0	0.0	0.0	8.3
202607	007000000	46	接待交際費	10000.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	48	賃貸料収入	-60000.0	-60000.0	-60000.0	0.0	0.0	0.0
202607	007000000	49	修繕費	55000.0	55000.0	100000.0	0.1	181.8	181.8
202607	007000000	50	支払リース料	11400.0	11400.0	11400.0	0.0	100.0	100.0
202607	007000000	51	保険料	32496.0	32496.0	32496.0	0.0	100.0	100.0
202607	007000000	52	支払報酬	369000.0	307000.0	315192.0	0.5	102.6	85.4
202607	007000000	53	支払手数料	79000.0	79000.0	44600.0	0.0	56.4	56.4
202607	007000000	54	診断料	35000.0	35000.0	30000.0	0.0	85.7	85.7
202607	007000000	55	諸会費	0.0	0.0	500.0	0.0	0.0	0.0
202607	007000000	56	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202607	007000000	58	租税公課	5000.0	5000.0	0.0	0.0	0.0	0.0
