対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	007000000	1	総受注高	61406000.0	61280000.0	60185306.0		98.2	98.0
202604	007000000	2	総売上高	61406000.0	61280000.0	60185306.0		98.2	98.0
202604	007000000	3	売上高	61784000.0	61665000.0	60561293.0	100.6	98.2	98.0
202604	007000000	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	5	社内売上高	38300000.0	36736880.0	35287129.0	58.6	96.0	92.1
202604	007000000	7	販売奨励金	-378000.0	-385000.0	-375987.0	0.0	0.0	0.0
202604	007000000	8	売上原価	19129000.0	20129930.0	21024114.0	34.9	104.4	109.9
202604	007000000	9	仕入高	3895000.0	4264930.0	4573831.0	7.5	107.2	117.4
202604	007000000	10	グループ仕入高	9818000.0	10285000.0	10700192.0	17.7	104.0	108.9
202604	007000000	11	社内仕入高	38300000.0	36736880.0	35287129.0	58.6	96.0	92.1
202604	007000000	12	荷造運搬費	3096000.0	3000000.0	3043101.0	5.0	101.4	98.2
202604	007000000	13	販売手数料	2320000.0	2580000.0	2706990.0	4.4	104.9	116.6
202604	007000000	14	総収益	42277000.0	41150070.0	39161192.0	65.0	95.1	92.6
202604	007000000	15	経費合計	23566635.0	22822635.0	24699140.0	41.0	108.2	104.8
202604	007000000	16	経費合計（原価）	19529458.0	18600458.0	20300656.0	33.7	109.1	103.9
202604	007000000	17	種苗費*	2610000.0	2542000.0	2541308.0	4.2	99.9	97.3
202604	007000000	18	肥料費*	1404000.0	1389000.0	1372958.0	2.2	98.8	97.7
202604	007000000	19	培土費用*	2110000.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	20	農薬衛生費*	367000.0	737000.0	800341.0	1.3	108.5	218.0
202604	007000000	21	農具費*	217000.0	81000.0	66725.0	0.1	82.3	30.7
202604	007000000	22	諸材料費*	5795000.0	7272000.0	7333685.0	12.1	100.8	126.5
202604	007000000	23	その他仕入高*	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	24	減価償却費*	1914228.0	1914228.0	1914228.0	3.1	100.0	100.0
202604	007000000	25	車両費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	26	水道光熱費*	162000.0	160000.0	166656.0	0.2	104.1	102.8
202604	007000000	27	動力費*	1680000.0	1476000.0	1475554.0	2.4	99.9	87.8
202604	007000000	28	燃料費*	1140000.0	1200000.0	937300.0	1.5	78.1	82.2
202604	007000000	29	賃借料*	1248230.0	1248230.0	1248241.0	2.0	100.0	100.0
202604	007000000	30	修繕費*	560000.0	60000.0	295.0	0.0	0.4	0.0
202604	007000000	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	33	業務委託費*	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	34	雑費*	81000.0	257000.0	1876017.0	3.1	729.9	
202604	007000000	35	雑給*	241000.0	264000.0	567348.0	0.9	214.9	235.4
202604	007000000	36	経費合計（販管費）	4037177.0	4222177.0	4398484.0	7.3	104.1	108.9
202604	007000000	37	減価償却費	1038056.0	1038056.0	1036571.0	1.7	99.8	99.8
202604	007000000	38	車両費	311200.0	311200.0	280240.0	0.4	90.0	90.0
202604	007000000	39	旅費交通費	60000.0	50000.0	20636.0	0.0	41.2	34.3
202604	007000000	40	通信費	61605.0	61605.0	48480.0	0.0	78.6	78.6
202604	007000000	41	水道光熱費	160000.0	181000.0	178322.0	0.2	98.5	111.4
202604	007000000	42	事務用品費	35000.0	35000.0	15180.0	0.0	43.3	43.3
202604	007000000	43	消耗品費	75000.0	55000.0	65511.0	0.1	119.1	87.3
202604	007000000	44	廃棄物処理料	502000.0	537000.0	475658.0	0.7	88.5	94.7
202604	007000000	45	広告宣伝費	0.0	0.0	1005.0	0.0	0.0	0.0
202604	007000000	46	接待交際費	10000.0	10000.0	0.0	0.0	0.0	0.0
202604	007000000	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	48	賃貸料収入	-60000.0	-60000.0	-60000.0	0.0	0.0	0.0
202604	007000000	49	修繕費	55000.0	214000.0	231200.0	0.3	108.0	420.3
202604	007000000	50	支払リース料	11400.0	11400.0	11400.0	0.0	100.0	100.0
202604	007000000	51	保険料	77496.0	77496.0	101136.0	0.1	130.5	130.5
202604	007000000	52	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	53	支払手数料	873000.0	873000.0	825036.0	1.3	94.5	94.5
202604	007000000	54	診断料	65000.0	65000.0	20000.0	0.0	30.7	30.7
202604	007000000	55	諸会費	500.0	500.0	500.0	0.0	100.0	100.0
202604	007000000	56	会議費	5000.0	5000.0	0.0	0.0	0.0	0.0
202604	007000000	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	58	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	59	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	60	業務受託収入	-50000.0	-50000.0	-107639.0	0.0	0.0	0.0
202604	007000000	61	情報機器利用料	186280.0	186280.0	183844.0	0.3	98.6	98.6
202604	007000000	62	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	63	雑費	97040.0	97040.0	552404.0	0.9	569.2	569.2
202604	007000000	64	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	65	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	66	廃棄損	0.0	0.0	0.0	0.0	0.0	0.0
202604	007000000	67	雑給	0.0	0.0	0.0	0.0	0.0	0.0
