対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名	分類	採算科目名_経費合計
202604	230H60700	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	保険料
202604	230H60700	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	支払報酬
202604	230H60700	29	支払手数料	18215.0	18215.0	18215.0	3.6	100.0	100.0	GSO	経費	支払手数料
202604	230H60700	30	診断料	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	診断料
202604	230H60700	31	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	諸会費
202604	230H60700	32	会議費	2000.0	2000.0	1419.0	0.2	70.9	70.9	GSO	経費	会議費
202604	230H60700	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	寄付金
202604	230H60700	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	租税公課
202604	230H60700	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	業務委託費
202604	230H60700	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	業務受託収入
202604	230H60700	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	システム管理料
202604	230H60700	38	情報機器利用料	213366.0	213366.0	239236.0	48.3	112.1	112.1	GSO	経費	情報機器利用料
202604	230H60700	39	雑費	16294.0	16294.0	18793.0	3.7	115.3	115.3	GSO	経費	雑費
202604	230H60700	40	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	福利消耗品費
202604	230H60700	41	教育研修費	11294.0	11294.0	10394.0	2.0	92.0	92.0	GSO	経費	教育研修費
202604	230H60700	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	雑給
202604	230H60700	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0	GSO	経費	社内金利（固定資産）
202604	230H60700	44	差引収益	-550452.0	-595498.0	-599059.0	0.0	0.0	0.0	GSO		
202604	230H60700	45	差引比率	-111.2	-120.3	-121.0	0.0	0.0	0.0	GSO		
202604	230H60700	46	総時間	1080.5	1038.5	1040.25	0.2	100.1	96.2	GSO		
202604	230H60700	47	定時間	1494.0	1458.0	1470.75	0.2	100.8	98.4	GSO	時間	
202604	230H60700	48	残業時間	147.0	147.0	136.0		92.5	92.5	GSO	時間	
202604	230H60700	49	移動時間	-560.5	-566.5	-566.5		0.0	0.0	GSO	時間	
202604	230H60700	50	当月時間当り	-509.4	-573.4	-575.8		0.0	0.0	GSO		
202604	230H60700	51	人員	9.0	9.0	9.0		100.0	100.0	GSO		
202604	230G50300	1	総受注高	170000.0	170000.0	187700.0		110.4	110.4	R&Dチーム	受注	
202604	230G50300	2	総売上高	170000.0	170000.0	187700.0		110.4	110.4	R&Dチーム		
202604	230G50300	3	売上高	120000.0	120000.0	120000.0	63.9	100.0	100.0	R&Dチーム	売上	
202604	230G50300	4	グループ売上高	50000.0	50000.0	67700.0	36.0	135.4	135.4	R&Dチーム	売上	
202604	230G50300	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム		
202604	230G50300	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム		
202604	230G50300	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム		
202604	230G50300	8	総収益	170000.0	170000.0	187700.0	100.0	110.4	110.4	R&Dチーム		
202604	230G50300	9	経費合計	3974271.0	3974271.0	2430180.0	0.0	61.1	61.1	R&Dチーム		
202604	230G50300	10	減価償却費	26410.0	26410.0	16877.0	8.9	63.9	63.9	R&Dチーム	経費	減価償却費
202604	230G50300	11	車両費	145121.0	145121.0	124737.0	66.4	85.9	85.9	R&Dチーム	経費	車両費
202604	230G50300	12	旅費交通費	72500.0	72500.0	57792.0	30.7	79.7	79.7	R&Dチーム	経費	旅費交通費
202604	230G50300	13	荷造運搬費	2000.0	2000.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	荷造運搬費
202604	230G50300	14	通信費	26714.0	26714.0	27102.0	14.4	101.4	101.4	R&Dチーム	経費	通信費
202604	230G50300	15	水道光熱費	175000.0	175000.0	163773.0	87.2	93.5	93.5	R&Dチーム	経費	水道光熱費
202604	230G50300	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	動力費
202604	230G50300	17	事務用品費	2250.0	2250.0	2254.0	1.2	100.1	100.1	R&Dチーム	経費	事務用品費
202604	230G50300	18	消耗品費	10000.0	10000.0	87627.0	46.6	876.2	876.2	R&Dチーム	経費	消耗品費
202604	230G50300	19	廃棄物処理料	113000.0	113000.0	13000.0	6.9	11.5	11.5	R&Dチーム	経費	廃棄物処理料
202604	230G50300	20	広告宣伝費	0.0	0.0	6562.0	3.4	0.0	0.0	R&Dチーム	経費	広告宣伝費
202604	230G50300	21	接待交際費	20000.0	20000.0	13912.0	7.4	69.5	69.5	R&Dチーム	経費	接待交際費
202604	230G50300	22	研究開発費	805000.0	805000.0	534869.0	284.9	66.4	66.4	R&Dチーム	経費	研究開発費
202604	230G50300	23	賃借料	700000.0	700000.0	700000.0	372.9	100.0	100.0	R&Dチーム	経費	賃借料
202604	230G50300	24	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	賃貸料収入
202604	230G50300	25	修繕費	1667000.0	1667000.0	441126.0	235.0	26.4	26.4	R&Dチーム	経費	修繕費
202604	230G50300	26	支払リース料	2200.0	2200.0	2200.0	1.1	100.0	100.0	R&Dチーム	経費	支払リース料
202604	230G50300	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	保険料
202604	230G50300	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	支払報酬
202604	230G50300	29	支払手数料	2000.0	2000.0	600.0	0.3	30.0	30.0	R&Dチーム	経費	支払手数料
202604	230G50300	30	診断料	0.0	0.0	9601.0	5.1	0.0	0.0	R&Dチーム	経費	診断料
202604	230G50300	31	諸会費	30000.0	30000.0	55000.0	29.3	183.3	183.3	R&Dチーム	経費	諸会費
202604	230G50300	32	会議費	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	会議費
202604	230G50300	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	寄付金
202604	230G50300	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	租税公課
202604	230G50300	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	業務委託費
202604	230G50300	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	業務受託収入
202604	230G50300	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	システム管理料
202604	230G50300	38	情報機器利用料	151580.0	151580.0	157430.0	83.8	103.8	103.8	R&Dチーム	経費	情報機器利用料
202604	230G50300	39	雑費	5228.0	5228.0	6145.0	3.2	117.5	117.5	R&Dチーム	経費	雑費
202604	230G50300	40	福利消耗品費	0.0	0.0	5436.0	2.8	0.0	0.0	R&Dチーム	経費	福利消耗品費
202604	230G50300	41	教育研修費	15000.0	15000.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	教育研修費
202604	230G50300	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0	R&Dチーム	経費	雑給
202604	230G50300	43	社内金利（固定資産）	3268.0	3268.0	4137.0	2.2	126.5	126.5	R&Dチーム	経費	社内金利（固定資産）
202604	230G50300	44	差引収益	-3804271.0	-3804271.0	-2242480.0	0.0	0.0	0.0	R&Dチーム		
202604	230G50300	45	差引比率	-2237.8	-2237.8	-1194.7	0.0	0.0	0.0	R&Dチーム		
202604	230G50300	46	総時間	1325.0	1325.0	1413.0	0.7	106.6	106.6	R&Dチーム		
202604	230G50300	47	定時間	1184.0	1184.0	1193.0	0.6	100.7	100.7	R&Dチーム	時間	
202604	230G50300	48	残業時間	101.0	101.0	119.5		118.3	118.3	R&Dチーム	時間	
202604	230G50300	49	移動時間	40.0	40.0	100.5		251.2	251.2	R&Dチーム	時間	
202604	230G50300	50	当月時間当り	-2871.1	-2871.1	-1587.0		0.0	0.0	R&Dチーム		
202604	230G50300	51	人員	8.0	8.0	8.0		100.0	100.0	R&Dチーム		
202604	001000000	1	総受注高	28612282.0	28617282.0	28357097.0		99.0	99.1	イノチオホールディングス㈱	受注	
202604	001000000	2	総売上高	28612282.0	28617282.0	28357097.0		99.0	99.1	イノチオホールディングス㈱		
202604	001000000	3	売上高	4327807.0	4327807.0	4504507.0	15.8	104.0	104.0	イノチオホールディングス㈱	売上	
202604	001000000	4	グループ売上高	24284475.0	24289475.0	23852590.0	84.1	98.2	98.2	イノチオホールディングス㈱	売上	
202604	001000000	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱		
202604	001000000	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱		
202604	001000000	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱		
202604	001000000	8	総収益	28612282.0	28617282.0	28357097.0	100.0	99.0	99.1	イノチオホールディングス㈱		
202604	001000000	9	経費合計	25438616.0	24108933.0	20596776.0	72.6	85.4	80.9	イノチオホールディングス㈱		
202604	001000000	10	減価償却費	7508238.0	7508238.0	7406652.0	26.1	98.6	98.6	イノチオホールディングス㈱	経費	減価償却費
202604	001000000	11	車両費	289760.0	296760.0	262581.0	0.9	88.4	90.6	イノチオホールディングス㈱	経費	車両費
202604	001000000	12	旅費交通費	571900.0	616900.0	434605.0	1.5	70.4	75.9	イノチオホールディングス㈱	経費	旅費交通費
202604	001000000	13	荷造運搬費	8300.0	7300.0	699.0	0.0	9.5	8.4	イノチオホールディングス㈱	経費	荷造運搬費
202604	001000000	14	通信費	206173.0	206975.0	297557.0	1.0	143.7	144.3	イノチオホールディングス㈱	経費	通信費
202604	001000000	15	水道光熱費	698292.0	698292.0	593841.0	2.0	85.0	85.0	イノチオホールディングス㈱	経費	水道光熱費
202604	001000000	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	動力費
202604	001000000	17	事務用品費	64424.0	61068.0	59651.0	0.2	97.6	92.5	イノチオホールディングス㈱	経費	事務用品費
202604	001000000	18	消耗品費	342178.0	332039.0	479453.0	1.6	144.3	140.1	イノチオホールディングス㈱	経費	消耗品費
202604	001000000	19	廃棄物処理料	249047.0	249047.0	43046.0	0.1	17.2	17.2	イノチオホールディングス㈱	経費	廃棄物処理料
202604	001000000	20	広告宣伝費	44216.0	44216.0	6562.0	0.0	14.8	14.8	イノチオホールディングス㈱	経費	広告宣伝費
202604	001000000	21	接待交際費	64000.0	62000.0	28112.0	0.0	45.3	43.9	イノチオホールディングス㈱	経費	接待交際費
202604	001000000	22	研究開発費	805000.0	805000.0	534869.0	1.8	66.4	66.4	イノチオホールディングス㈱	経費	研究開発費
202604	001000000	23	賃借料	2394549.0	2394549.0	4582549.0	16.1	191.3	191.3	イノチオホールディングス㈱	経費	賃借料
202604	001000000	24	賃貸料収入	-530000.0	-530000.0	-620000.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	賃貸料収入
202604	001000000	25	修繕費	3030000.0	2917385.0	1464380.0	5.1	50.1	48.3	イノチオホールディングス㈱	経費	修繕費
202604	001000000	26	支払リース料	104635.0	104635.0	113540.0	0.4	108.5	108.5	イノチオホールディングス㈱	経費	支払リース料
202604	001000000	27	保険料	1722907.0	1728522.0	1744697.0	6.1	100.9	101.2	イノチオホールディングス㈱	経費	保険料
202604	001000000	28	支払報酬	1870262.0	1870262.0	2680250.0	9.4	143.3	143.3	イノチオホールディングス㈱	経費	支払報酬
202604	001000000	29	支払手数料	1810380.0	1926380.0	1760471.0	6.2	91.3	97.2	イノチオホールディングス㈱	経費	支払手数料
202604	001000000	30	診断料	768540.0	768540.0	684244.0	2.4	89.0	89.0	イノチオホールディングス㈱	経費	診断料
202604	001000000	31	諸会費	686900.0	686900.0	713900.0	2.5	103.9	103.9	イノチオホールディングス㈱	経費	諸会費
202604	001000000	32	会議費	15000.0	15000.0	4771.0	0.0	31.8	31.8	イノチオホールディングス㈱	経費	会議費
202604	001000000	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	寄付金
202604	001000000	34	租税公課	1130499.0	1130299.0	1154941.0	4.0	102.1	102.1	イノチオホールディングス㈱	経費	租税公課
202604	001000000	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	業務委託費
202604	001000000	36	業務受託収入	-200000.0	-200000.0	-296790.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	業務受託収入
202604	001000000	37	システム管理料	10429786.0	9072786.0	8903587.0	31.3	98.1	85.3	イノチオホールディングス㈱	経費	システム管理料
202604	001000000	38	情報機器利用料	-14600964.0	-14600964.0	-17377336.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	情報機器利用料
202604	001000000	39	雑費	523677.0	523677.0	525560.0	1.8	100.3	100.3	イノチオホールディングス㈱	経費	雑費
202604	001000000	40	福利消耗品費	45700.0	45700.0	32794.0	0.1	71.7	71.7	イノチオホールディングス㈱	経費	福利消耗品費
202604	001000000	41	教育研修費	5385217.0	5367427.0	4377590.0	15.4	81.5	81.2	イノチオホールディングス㈱	経費	教育研修費
202604	001000000	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	雑給
202604	001000000	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス㈱	経費	社内金利（固定資産）
202604	001000000	44	差引収益	3173666.0	4508349.0	7760321.0	27.3	172.1	244.5	イノチオホールディングス㈱		
202604	001000000	45	差引比率	11.0	15.7	27.3	0.0	173.8	248.1	イノチオホールディングス㈱		
202604	001000000	46	総時間	11059.0	10962.0	10580.0	0.0	96.5	95.6	イノチオホールディングス㈱		
202604	001000000	47	定時間	11026.5	10924.5	10600.75	0.0	97.0	96.1	イノチオホールディングス㈱	時間	
202604	001000000	48	残業時間	936.5	749.5	800.25		106.7	85.4	イノチオホールディングス㈱	時間	
202604	001000000	49	移動時間	-904.0	-712.0	-821.0		0.0	0.0	イノチオホールディングス㈱	時間	
202604	001000000	50	当月時間当り	286.9	411.2	733.4		178.3	255.6	イノチオホールディングス㈱		
202604	001000000	51	人員	73.0	73.0	72.0		98.6	98.6	イノチオホールディングス㈱		
202604	001090100	1	総受注高	0.0	0.0	0.0		0.0	0.0	イノチオホールディングス本社	受注	
202604	001090100	2	総売上高	0.0	0.0	0.0		0.0	0.0	イノチオホールディングス本社		
202604	001090100	3	売上高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	売上	
202604	001090100	4	グループ売上高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	売上	
202604	001090100	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	8	総収益	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	9	経費合計	2730650.0	2730650.0	2739644.0	0.0	100.3	100.3	イノチオホールディングス本社		
202604	001090100	10	減価償却費	45234.0	45234.0	45234.0	0.0	100.0	100.0	イノチオホールディングス本社	経費	減価償却費
202604	001090100	11	車両費	5000.0	5000.0	1620.0	0.0	32.4	32.4	イノチオホールディングス本社	経費	車両費
202604	001090100	12	旅費交通費	177000.0	177000.0	73660.0	0.0	41.6	41.6	イノチオホールディングス本社	経費	旅費交通費
202604	001090100	13	荷造運搬費	5000.0	5000.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	荷造運搬費
202604	001090100	14	通信費	33000.0	33000.0	130196.0	0.0	394.5	394.5	イノチオホールディングス本社	経費	通信費
202604	001090100	15	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	水道光熱費
202604	001090100	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	動力費
202604	001090100	17	事務用品費	3000.0	3000.0	7755.0	0.0	258.5	258.5	イノチオホールディングス本社	経費	事務用品費
202604	001090100	18	消耗品費	5000.0	5000.0	19550.0	0.0	391.0	391.0	イノチオホールディングス本社	経費	消耗品費
202604	001090100	19	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	廃棄物処理料
202604	001090100	20	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	広告宣伝費
202604	001090100	21	接待交際費	30000.0	30000.0	750.0	0.0	2.5	2.5	イノチオホールディングス本社	経費	接待交際費
202604	001090100	22	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	研究開発費
202604	001090100	23	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	賃借料
202604	001090100	24	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	賃貸料収入
202604	001090100	25	修繕費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	修繕費
202604	001090100	26	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	支払リース料
202604	001090100	27	保険料	1474016.0	1474016.0	1490186.0	0.0	101.0	101.0	イノチオホールディングス本社	経費	保険料
202604	001090100	28	支払報酬	154000.0	154000.0	186364.0	0.0	121.0	121.0	イノチオホールディングス本社	経費	支払報酬
202604	001090100	29	支払手数料	0.0	0.0	8400.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	支払手数料
202604	001090100	30	診断料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	診断料
202604	001090100	31	諸会費	531000.0	531000.0	531000.0	0.0	100.0	100.0	イノチオホールディングス本社	経費	諸会費
202604	001090100	32	会議費	10000.0	10000.0	3352.0	0.0	33.5	33.5	イノチオホールディングス本社	経費	会議費
202604	001090100	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	寄付金
202604	001090100	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	租税公課
202604	001090100	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	業務委託費
202604	001090100	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	業務受託収入
202604	001090100	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	システム管理料
202604	001090100	38	情報機器利用料	55100.0	55100.0	41900.0	0.0	76.0	76.0	イノチオホールディングス本社	経費	情報機器利用料
202604	001090100	39	雑費	8300.0	8300.0	5247.0	0.0	63.2	63.2	イノチオホールディングス本社	経費	雑費
202604	001090100	40	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	福利消耗品費
202604	001090100	41	教育研修費	190000.0	190000.0	194430.0	0.0	102.3	102.3	イノチオホールディングス本社	経費	教育研修費
202604	001090100	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	雑給
202604	001090100	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社	経費	社内金利（固定資産）
202604	001090100	44	差引収益	-2730650.0	-2730650.0	-2739644.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	45	差引比率	0.0	0.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	46	総時間	8.0	8.0	0.0	0.0	0.0	0.0	イノチオホールディングス本社		
202604	001090100	47	定時間	176.0	176.0	176.0	0.0	100.0	100.0	イノチオホールディングス本社	時間	
202604	001090100	48	残業時間	22.0	-176.0	22.0		0.0	100.0	イノチオホールディングス本社	時間	
202604	001090100	49	移動時間	-190.0	8.0	-198.0		0.0	0.0	イノチオホールディングス本社	時間	
202604	001090100	50	当月時間当り	-341331.2	-341331.2	0.0		0.0	0.0	イノチオホールディングス本社		
202604	001090100	51	人員	1.0	1.0	1.0		100.0	100.0	イノチオホールディングス本社		
202604	230G50100	1	総受注高	1812975.0	1812975.0	1552790.0		85.6	85.6	イノチオ中央農業研究所	受注	
202604	230G50100	2	総売上高	1812975.0	1812975.0	1552790.0		85.6	85.6	イノチオ中央農業研究所		
202604	230G50100	3	売上高	182500.0	182500.0	359200.0	23.1	196.8	196.8	イノチオ中央農業研究所	売上	
202604	230G50100	4	グループ売上高	1630475.0	1630475.0	1193590.0	76.8	73.2	73.2	イノチオ中央農業研究所	売上	
202604	230G50100	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所		
202604	230G50100	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所		
202604	230G50100	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所		
202604	230G50100	8	総収益	1812975.0	1812975.0	1552790.0	100.0	85.6	85.6	イノチオ中央農業研究所		
202604	230G50100	9	経費合計	6136037.0	6136037.0	4787185.0	308.2	78.0	78.0	イノチオ中央農業研究所		
202604	230G50100	10	減価償却費	128888.0	128888.0	100679.0	6.4	78.1	78.1	イノチオ中央農業研究所	経費	減価償却費
202604	230G50100	11	車両費	187311.0	187311.0	163071.0	10.5	87.0	87.0	イノチオ中央農業研究所	経費	車両費
202604	230G50100	12	旅費交通費	82500.0	82500.0	103046.0	6.6	124.9	124.9	イノチオ中央農業研究所	経費	旅費交通費
202604	230G50100	13	荷造運搬費	2000.0	2000.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	荷造運搬費
202604	230G50100	14	通信費	59034.0	59034.0	65607.0	4.2	111.1	111.1	イノチオ中央農業研究所	経費	通信費
202604	230G50100	15	水道光熱費	350000.0	350000.0	327543.0	21.0	93.5	93.5	イノチオ中央農業研究所	経費	水道光熱費
202604	230G50100	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	動力費
202604	230G50100	17	事務用品費	4500.0	4500.0	5460.0	0.3	121.3	121.3	イノチオ中央農業研究所	経費	事務用品費
202604	230G50100	18	消耗品費	43000.0	43000.0	226753.0	14.6	527.3	527.3	イノチオ中央農業研究所	経費	消耗品費
202604	230G50100	19	廃棄物処理料	226000.0	226000.0	26000.0	1.6	11.5	11.5	イノチオ中央農業研究所	経費	廃棄物処理料
202604	230G50100	20	広告宣伝費	0.0	0.0	6562.0	0.4	0.0	0.0	イノチオ中央農業研究所	経費	広告宣伝費
202604	230G50100	21	接待交際費	20000.0	20000.0	13912.0	0.8	69.5	69.5	イノチオ中央農業研究所	経費	接待交際費
202604	230G50100	22	研究開発費	805000.0	805000.0	534869.0	34.4	66.4	66.4	イノチオ中央農業研究所	経費	研究開発費
202604	230G50100	23	賃借料	1445000.0	1445000.0	1445000.0	93.0	100.0	100.0	イノチオ中央農業研究所	経費	賃借料
202604	230G50100	24	賃貸料収入	-45000.0	-45000.0	-45000.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	賃貸料収入
202604	230G50100	25	修繕費	1667000.0	1667000.0	856950.0	55.1	51.4	51.4	イノチオ中央農業研究所	経費	修繕費
202604	230G50100	26	支払リース料	23000.0	23000.0	23000.0	1.4	100.0	100.0	イノチオ中央農業研究所	経費	支払リース料
202604	230G50100	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	保険料
202604	230G50100	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	支払報酬
202604	230G50100	29	支払手数料	2000.0	2000.0	1100.0	0.0	55.0	55.0	イノチオ中央農業研究所	経費	支払手数料
202604	230G50100	30	診断料	768540.0	768540.0	684244.0	44.0	89.0	89.0	イノチオ中央農業研究所	経費	診断料
202604	230G50100	31	諸会費	65000.0	65000.0	80000.0	5.1	123.0	123.0	イノチオ中央農業研究所	経費	諸会費
202604	230G50100	32	会議費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	会議費
202604	230G50100	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	寄付金
202604	230G50100	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	租税公課
202604	230G50100	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	業務委託費
202604	230G50100	36	業務受託収入	-200000.0	-200000.0	-296790.0	0.0	0.0	0.0	イノチオ中央農業研究所	経費	業務受託収入
