対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名	分類	採算科目名_経費合計
202604	340C10100	50	教育研修費	3000.0	3000.0	2871.0	0.3	95.7	95.7	イノチオフローラ	経費	教育研修費
202604	340C10100	51	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	雑給
202604	340C10100	52	社内金利（固定資産）	51000.0	51000.0	51389.0	6.6	100.7	100.7	イノチオフローラ	経費	社内金利（固定資産）
202604	340C10100	53	グループ共通	226000.0	226000.0	226000.0	29.2	100.0	100.0	イノチオフローラ	経費	グループ共通
202604	340C10100	54	差引収益	-4456000.0	-4828000.0	-4728732.0	0.0	0.0	0.0	イノチオフローラ		
202604	340C10100	55	差引比率	-361.3	-391.5	-612.2		0.0	0.0	イノチオフローラ		
202604	340C10100	56	総時間	1137.0	1137.0	1101.25		96.8	96.8	イノチオフローラ		
202604	340C10100	57	定時間	1056.0	1056.0	1043.5		98.8	98.8	イノチオフローラ	時間	
202604	340C10100	58	残業時間	78.0	78.0	55.75		71.4	71.4	イノチオフローラ	時間	
202604	340C10100	59	移動時間	3.0	3.0	2.0		66.6	66.6	イノチオフローラ	時間	
202604	340C10100	60	当月時間当り	-3919.0	-4246.2	-4293.9		0.0	0.0	イノチオフローラ		
202604	340C10100	61	人員	6.0	6.0	8.0		133.3	133.3	イノチオフローラ		
202604	005000000	1	総受注高	1233000.0	1233000.0	772391.0		62.6	62.6	イノチオフローラ㈱	受注	
202604	005000000	2	総売上高	1233000.0	1233000.0	772391.0		62.6	62.6	イノチオフローラ㈱		
202604	005000000	3	切り花売上	1225000.0	1225000.0	772391.0	100.0	63.0	63.0	イノチオフローラ㈱	売上	
202604	005000000	4	研究受託売上   	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	売上	
202604	005000000	5	資材売上	8000.0	8000.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	売上	
202604	005000000	6	委託売上            	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	売上	
202604	005000000	7	経費合計	5638000.0	6010000.0	5449734.0	705.5	90.6	96.6	イノチオフローラ㈱		
202604	005000000	8	種苗費	490000.0	490000.0	563260.0	72.9	114.9	114.9	イノチオフローラ㈱	経費	種苗費
202604	005000000	9	肥料費	20000.0	20000.0	15100.0	1.9	75.5	75.5	イノチオフローラ㈱	経費	肥料費
202604	005000000	10	培土費用	110000.0	110000.0	90000.0	11.6	81.8	81.8	イノチオフローラ㈱	経費	培土費用
202604	005000000	11	農薬衛生費	450000.0	530000.0	584168.0	75.6	110.2	129.8	イノチオフローラ㈱	経費	農薬衛生費
202604	005000000	12	農具費	20000.0	66000.0	79100.0	10.2	119.8	395.5	イノチオフローラ㈱	経費	農具費
202604	005000000	13	諸材料費	40000.0	286000.0	54460.0	7.0	19.0	136.1	イノチオフローラ㈱	経費	諸材料費
202604	005000000	14	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	その他仕入高
202604	005000000	15	減価償却費	241000.0	241000.0	229726.0	29.7	95.3	95.3	イノチオフローラ㈱	経費	減価償却費
202604	005000000	16	車両費	126000.0	126000.0	66520.0	8.6	52.7	52.7	イノチオフローラ㈱	経費	車両費
202604	005000000	17	旅費交通費	10000.0	10000.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	旅費交通費
202604	005000000	18	荷造運搬費	100000.0	100000.0	72154.0	9.3	72.1	72.1	イノチオフローラ㈱	経費	荷造運搬費
202604	005000000	19	通信費	42000.0	42000.0	33528.0	4.3	79.8	79.8	イノチオフローラ㈱	経費	通信費
202604	005000000	20	水道光熱費	160000.0	160000.0	170759.0	22.1	106.7	106.7	イノチオフローラ㈱	経費	水道光熱費
202604	005000000	21	動力費	350000.0	350000.0	340722.0	44.1	97.3	97.3	イノチオフローラ㈱	経費	動力費
202604	005000000	22	燃料費	1200000.0	1200000.0	562000.0	72.7	46.8	46.8	イノチオフローラ㈱	経費	燃料費
202604	005000000	23	事務用品費	10000.0	10000.0	504.0	0.0	5.0	5.0	イノチオフローラ㈱	経費	事務用品費
202604	005000000	24	消耗品費	30000.0	30000.0	3928.0	0.5	13.0	13.0	イノチオフローラ㈱	経費	消耗品費
202604	005000000	25	廃棄物処理料	60000.0	60000.0	29900.0	3.8	49.8	49.8	イノチオフローラ㈱	経費	廃棄物処理料
202604	005000000	26	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	広告宣伝費
202604	005000000	27	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	接待交際費
202604	005000000	28	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	研究開発費
202604	005000000	29	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	クレーム費
202604	005000000	30	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	賃借料
202604	005000000	31	賃貸料収入	-10000.0	-10000.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	賃貸料収入
202604	005000000	32	修繕費	1500000.0	1500000.0	1950450.0	252.5	130.0	130.0	イノチオフローラ㈱	経費	修繕費
202604	005000000	33	支払リース料	5000.0	5000.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	支払リース料
202604	005000000	34	保険料	33000.0	33000.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	保険料
202604	005000000	35	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	支払報酬
202604	005000000	36	販売手数料	250000.0	250000.0	228885.0	29.6	91.5	91.5	イノチオフローラ㈱	経費	販売手数料
202604	005000000	37	支払手数料	110000.0	110000.0	84014.0	10.8	76.3	76.3	イノチオフローラ㈱	経費	支払手数料
202604	005000000	38	診断料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	診断料
202604	005000000	39	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	諸会費
202604	005000000	40	会議費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	会議費
202604	005000000	41	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	寄付金
202604	005000000	42	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	租税公課
202604	005000000	43	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	業務委託費
202604	005000000	44	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	業務受託収入
202604	005000000	45	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	システム管理料
202604	005000000	46	情報機器利用料	56000.0	56000.0	61480.0	7.9	109.7	109.7	イノチオフローラ㈱	経費	情報機器利用料
202604	005000000	47	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	貸倒金
202604	005000000	48	雑費	1000.0	1000.0	205.0	0.0	20.5	20.5	イノチオフローラ㈱	経費	雑費
202604	005000000	49	福利消耗品費	5000.0	5000.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	福利消耗品費
202604	005000000	50	教育研修費	3000.0	3000.0	2871.0	0.3	95.7	95.7	イノチオフローラ㈱	経費	教育研修費
202604	005000000	51	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	雑給
202604	005000000	52	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ㈱	経費	社内金利（固定資産）
202604	005000000	53	グループ共通	226000.0	226000.0	226000.0	29.2	100.0	100.0	イノチオフローラ㈱	経費	グループ共通
202604	005000000	54	差引収益	-4405000.0	-4777000.0	-4677343.0	0.0	0.0	0.0	イノチオフローラ㈱		
202604	005000000	55	差引比率	-357.2	-387.4	-605.5		0.0	0.0	イノチオフローラ㈱		
202604	005000000	56	総時間	1148.0	1148.0	1112.25		96.8	96.8	イノチオフローラ㈱		
202604	005000000	57	定時間	1056.0	1056.0	1043.5		98.8	98.8	イノチオフローラ㈱	時間	
202604	005000000	58	残業時間	78.0	78.0	55.75		71.4	71.4	イノチオフローラ㈱	時間	
202604	005000000	59	移動時間	14.0	14.0	13.0		92.8	92.8	イノチオフローラ㈱	時間	
202604	005000000	60	当月時間当り	-3837.1	-4161.1	-4205.2		0.0	0.0	イノチオフローラ㈱		
202604	005000000	61	人員	6.0	6.0	8.0		133.3	133.3	イノチオフローラ㈱		
202604	005090200	1	総受注高	0.0	0.0	0.0		0.0	0.0	本社収支	受注	
202604	005090200	2	総売上高	0.0	0.0	0.0		0.0	0.0	本社収支		
202604	005090200	3	切り花売上	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	売上	
202604	005090200	4	研究受託売上   	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	売上	
202604	005090200	5	資材売上	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	売上	
202604	005090200	6	委託売上            	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	売上	
202604	005090200	7	経費合計	-51000.0	-51000.0	-51389.0	0.0	0.0	0.0	本社収支		
202604	005090200	8	種苗費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	種苗費
202604	005090200	9	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	肥料費
202604	005090200	10	培土費用	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	培土費用
202604	005090200	11	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	農薬衛生費
202604	005090200	12	農具費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	農具費
202604	005090200	13	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	諸材料費
202604	005090200	14	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	その他仕入高
202604	005090200	15	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	減価償却費
202604	005090200	16	車両費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	車両費
202604	005090200	17	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	旅費交通費
202604	005090200	18	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	荷造運搬費
202604	005090200	19	通信費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	通信費
202604	005090200	20	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	水道光熱費
202604	005090200	21	動力費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	動力費
202604	005090200	22	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	燃料費
202604	005090200	23	事務用品費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	事務用品費
202604	005090200	24	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	消耗品費
202604	005090200	25	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	廃棄物処理料
202604	005090200	26	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	広告宣伝費
202604	005090200	27	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	接待交際費
202604	005090200	28	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	研究開発費
202604	005090200	29	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	クレーム費
202604	005090200	30	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	賃借料
202604	005090200	31	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	賃貸料収入
202604	005090200	32	修繕費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	修繕費
202604	005090200	33	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	支払リース料
202604	005090200	34	保険料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	保険料
202604	005090200	35	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	支払報酬
202604	005090200	36	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	販売手数料
202604	005090200	37	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	支払手数料
202604	005090200	38	診断料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	診断料
202604	005090200	39	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	諸会費
202604	005090200	40	会議費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	会議費
202604	005090200	41	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	寄付金
202604	005090200	42	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	租税公課
202604	005090200	43	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	業務委託費
202604	005090200	44	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	業務受託収入
202604	005090200	45	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	システム管理料
202604	005090200	46	情報機器利用料	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	情報機器利用料
202604	005090200	47	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	貸倒金
202604	005090200	48	雑費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	雑費
202604	005090200	49	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	福利消耗品費
202604	005090200	50	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	教育研修費
202604	005090200	51	雑給	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	雑給
202604	005090200	52	社内金利（固定資産）	-51000.0	-51000.0	-51389.0	0.0	0.0	0.0	本社収支	経費	社内金利（固定資産）
202604	005090200	53	グループ共通	0.0	0.0	0.0	0.0	0.0	0.0	本社収支	経費	グループ共通
202604	005090200	54	差引収益	51000.0	51000.0	51389.0	0.0	100.7	100.7	本社収支		
202604	005090200	55	差引比率	0.0	0.0	0.0		0.0	0.0	本社収支		
202604	005090200	56	総時間	11.0	11.0	11.0		100.0	100.0	本社収支		
202604	005090200	57	定時間	0.0	0.0	0.0		0.0	0.0	本社収支	時間	
202604	005090200	58	残業時間	0.0	0.0	0.0		0.0	0.0	本社収支	時間	
202604	005090200	59	移動時間	11.0	11.0	11.0		100.0	100.0	本社収支	時間	
202604	005090200	60	当月時間当り	4636.3	4636.3	4671.7		100.7	100.7	本社収支		
202604	005090200	61	人員	0.0	0.0	0.0		0.0	0.0	本社収支		
202603	340C10100	1	総受注高	4120000.0	4300000.0	3348690.0		77.8	81.2	イノチオフローラ	受注	
202603	340C10100	2	総売上高	4120000.0	4300000.0	3348690.0		77.8	81.2	イノチオフローラ		
202603	340C10100	3	切り花売上	4120000.0	4300000.0	3348690.0	100.0	77.8	81.2	イノチオフローラ	売上	
202603	340C10100	4	研究受託売上   	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	売上	
202603	340C10100	5	資材売上	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	売上	
202603	340C10100	6	委託売上            	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	売上	
202603	340C10100	7	経費合計	4885310.0	5954110.0	5996009.0	179.0	100.7	122.7	イノチオフローラ		
202603	340C10100	8	種苗費	250000.0	500000.0	639330.0	19.0	127.8	255.7	イノチオフローラ	経費	種苗費
202603	340C10100	9	肥料費	166000.0	200000.0	143450.0	4.2	71.7	86.4	イノチオフローラ	経費	肥料費
202603	340C10100	10	培土費用	0.0	99000.0	90000.0	2.6	90.9	0.0	イノチオフローラ	経費	培土費用
202603	340C10100	11	農薬衛生費	450000.0	500000.0	474094.0	14.1	94.8	105.3	イノチオフローラ	経費	農薬衛生費
202603	340C10100	12	農具費	20000.0	20000.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	農具費
202603	340C10100	13	諸材料費	172000.0	20000.0	1910.0	0.0	9.5	1.1	イノチオフローラ	経費	諸材料費
202603	340C10100	14	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	その他仕入高
202603	340C10100	15	減価償却費	268677.0	271677.0	272133.0	8.1	100.1	101.2	イノチオフローラ	経費	減価償却費
202603	340C10100	16	車両費	178000.0	178000.0	190601.0	5.6	107.0	107.0	イノチオフローラ	経費	車両費
202603	340C10100	17	旅費交通費	15000.0	5000.0	3182.0	0.0	63.6	21.2	イノチオフローラ	経費	旅費交通費
202603	340C10100	18	荷造運搬費	343000.0	343000.0	227959.0	6.8	66.4	66.4	イノチオフローラ	経費	荷造運搬費
202603	340C10100	19	通信費	37000.0	34000.0	33030.0	0.9	97.1	89.2	イノチオフローラ	経費	通信費
202603	340C10100	20	水道光熱費	255000.0	200000.0	189769.0	5.6	94.8	74.4	イノチオフローラ	経費	水道光熱費
202603	340C10100	21	動力費	415000.0	400000.0	385548.0	11.5	96.3	92.9	イノチオフローラ	経費	動力費
202603	340C10100	22	燃料費	1200000.0	1600000.0	1605800.0	47.9	100.3	133.8	イノチオフローラ	経費	燃料費
202603	340C10100	23	事務用品費	5000.0	5000.0	707.0	0.0	14.1	14.1	イノチオフローラ	経費	事務用品費
202603	340C10100	24	消耗品費	20000.0	20000.0	6828.0	0.2	34.1	34.1	イノチオフローラ	経費	消耗品費
202603	340C10100	25	廃棄物処理料	0.0	60000.0	21000.0	0.6	35.0	0.0	イノチオフローラ	経費	廃棄物処理料
202603	340C10100	26	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	広告宣伝費
202603	340C10100	27	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	接待交際費
202603	340C10100	28	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	研究開発費
202603	340C10100	29	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	クレーム費
202603	340C10100	30	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	賃借料
202603	340C10100	31	賃貸料収入	-10000.0	-10000.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	賃貸料収入
202603	340C10100	32	修繕費	60000.0	460000.0	531026.0	15.8	115.4	885.0	イノチオフローラ	経費	修繕費
202603	340C10100	33	支払リース料	5000.0	5000.0	4700.0	0.1	94.0	94.0	イノチオフローラ	経費	支払リース料
202603	340C10100	34	保険料	262000.0	262000.0	350800.0	10.4	133.8	133.8	イノチオフローラ	経費	保険料
202603	340C10100	35	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	支払報酬
202603	340C10100	36	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	販売手数料
202603	340C10100	37	支払手数料	410000.0	418000.0	465900.0	13.9	111.4	113.6	イノチオフローラ	経費	支払手数料
202603	340C10100	38	診断料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	診断料
202603	340C10100	39	諸会費	0.0	0.0	500.0	0.0	0.0	0.0	イノチオフローラ	経費	諸会費
202603	340C10100	40	会議費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	会議費
202603	340C10100	41	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	寄付金
202603	340C10100	42	租税公課	10000.0	10000.0	378.0	0.0	3.7	3.7	イノチオフローラ	経費	租税公課
202603	340C10100	43	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	業務委託費
202603	340C10100	44	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	業務受託収入
202603	340C10100	45	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	システム管理料
202603	340C10100	46	情報機器利用料	55510.0	55510.0	55510.0	1.6	100.0	100.0	イノチオフローラ	経費	情報機器利用料
202603	340C10100	47	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	貸倒金
202603	340C10100	48	雑費	3000.0	3000.0	204.0	0.0	6.8	6.8	イノチオフローラ	経費	雑費
202603	340C10100	49	福利消耗品費	10000.0	10000.0	13241.0	0.3	132.4	132.4	イノチオフローラ	経費	福利消耗品費
202603	340C10100	50	教育研修費	3000.0	2800.0	2871.0	0.0	102.5	95.7	イノチオフローラ	経費	教育研修費
202603	340C10100	51	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオフローラ	経費	雑給
202603	340C10100	52	社内金利（固定資産）	49123.0	49123.0	52538.0	1.5	106.9	106.9	イノチオフローラ	経費	社内金利（固定資産）
202603	340C10100	53	グループ共通	233000.0	233000.0	233000.0	6.9	100.0	100.0	イノチオフローラ	経費	グループ共通
202603	340C10100	54	差引収益	-765310.0	-1654110.0	-2647319.0	0.0	0.0	0.0	イノチオフローラ		
202603	340C10100	55	差引比率	-18.5	-38.4	-79.0		0.0	0.0	イノチオフローラ		
202603	340C10100	56	総時間	1111.0	1111.0	1216.75		109.5	109.5	イノチオフローラ		
202603	340C10100	57	定時間	1008.0	1008.0	1096.0		108.7	108.7	イノチオフローラ	時間	
202603	340C10100	58	残業時間	100.0	100.0	115.75		115.7	115.7	イノチオフローラ	時間	
202603	340C10100	59	移動時間	3.0	3.0	5.0		166.6	166.6	イノチオフローラ	時間	
202603	340C10100	60	当月時間当り	-688.8	-1488.8	-2175.7		0.0	0.0	イノチオフローラ		
202603	340C10100	61	人員	6.0	6.0	6.0		100.0	100.0	イノチオフローラ		
202603	005000000	1	総受注高	4120000.0	4300000.0	3348690.0		77.8	81.2	イノチオフローラ㈱	受注	
