対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名	分類	採算科目名_経費合計
202605	004090100	33	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	諸材料費
202605	004090100	34	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	その他仕入高
202605	004090100	35	減価償却費	543408.0	543408.0	543407.0	0.0	99.9	99.9	イノチオ精興園本社	経費	減価償却費
202605	004090100	36	車両費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	車両費
202605	004090100	37	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	旅費交通費
202605	004090100	38	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	荷造運搬費
202605	004090100	39	通信費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	通信費
202605	004090100	40	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	水道光熱費
202605	004090100	41	動力費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	動力費
202605	004090100	42	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	燃料費
202605	004090100	43	事務用品費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	事務用品費
202605	004090100	44	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	消耗品費
202605	004090100	45	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	廃棄物処理料
202605	004090100	46	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	広告宣伝費
202605	004090100	47	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	接待交際費
202605	004090100	48	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	研究開発費
202605	004090100	49	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	クレーム費
202605	004090100	50	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	賃借料
202605	004090100	51	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	賃貸料収入
202605	004090100	52	修繕費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	修繕費
202605	004090100	53	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	支払リース料
202605	004090100	54	保険料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	保険料
202605	004090100	55	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	支払報酬
202605	004090100	56	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	販売手数料
202605	004090100	57	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	支払手数料
202605	004090100	58	診断料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	診断料
202605	004090100	59	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	諸会費
202605	004090100	60	会議費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	会議費
202605	004090100	61	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	寄付金
202605	004090100	62	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	租税公課
202605	004090100	63	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	業務委託費
202605	004090100	64	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	業務受託収入
202605	004090100	65	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	システム管理料
202605	004090100	66	情報機器利用料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	情報機器利用料
202605	004090100	67	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	貸倒金
202605	004090100	68	雑費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	雑費
202605	004090100	69	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	福利消耗品費
202605	004090100	70	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	教育研修費
202605	004090100	71	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	雑給
202605	004090100	72	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	社内金利（固定資産）
202605	004090100	73	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	社内金利（売掛金）
202605	004090100	74	部門共通（経費）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	部門共通（経費）
202605	004090100	75	全社共通（経費）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	全社共通（経費）
202605	004090100	76	グループ共通	0.0	0.0	0.0	0.0	0.0	0.0	イノチオ精興園本社	経費	グループ共通
202605	004090100	77	差引収益	-543408.0	-543408.0	-543407.0	0.0	0.0	0.0	イノチオ精興園本社		
202605	004090100	78	差引比率	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社		
202605	004090100	79	総時間	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社		
202605	004090100	80	定時間	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社	時間	
202605	004090100	81	残業時間	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社	時間	
202605	004090100	82	移動時間	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社	時間	
202605	004090100	83	部門共通（時間）	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社	時間	
202605	004090100	84	全社共通（時間）	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社	時間	
202605	004090100	85	当月時間当り	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社		
202605	004090100	86	人員	0.0	0.0	0.0		0.0	0.0	イノチオ精興園本社		
202605	340A10220	1	総受注高	230000.0	230000.0	1212994.0		527.3	527.3	セットチーム		
202605	340A10220	2	許諾料	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	受注	
202605	340A10220	3	穂木	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	受注	
202605	340A10220	4	ﾛｲﾔﾙﾃｨ	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	受注	
202605	340A10220	5	バラ	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	受注	
202605	340A10220	6	通信販売	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	受注	
202605	340A10220	7	セット苗	230000.0	230000.0	1212994.0	100.0	527.3	527.3	セットチーム	受注	
202605	340A10220	8	その他	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	受注	
202605	340A10220	9	総売上高	10240000.0	9544100.0	9489078.0		99.4	92.6	セットチーム		
202605	340A10220	10	許諾料	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	売上	
202605	340A10220	11	穂木	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	売上	
202605	340A10220	12	ﾛｲﾔﾙﾃｨ	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	売上	
202605	340A10220	13	バラ	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	売上	
202605	340A10220	14	通信販売	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	売上	
202605	340A10220	15	セット苗	10240000.0	9544100.0	9489078.0	100.0	99.4	92.6	セットチーム	売上	
202605	340A10220	16	その他	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	売上	
202605	340A10220	17	社外売上	10240000.0	9544100.0	9489078.0		99.4	92.6	セットチーム		
202605	340A10220	18	売上原価	2290000.0	2456000.0	2370541.0	24.9	96.5	103.5	セットチーム		
202605	340A10220	19	穂木・苗仕入高	2290000.0	2456000.0	2370541.0	24.9	96.5	103.5	セットチーム		
202605	340A10220	20	送料	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム		
202605	340A10220	21	その他	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム		
202605	340A10220	22	総生産	-100000.0	-100000.0	-100000.0	0.0	0.0	0.0	セットチーム		
202605	340A10220	23	社内売	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム		
202605	340A10220	24	社内仕入	100000.0	100000.0	100000.0	1.0	100.0	100.0	セットチーム		
202605	340A10220	25	営業口銭	0.0	0.0	0.0		0.0	0.0	セットチーム		
202605	340A10220	26	総収益	7850000.0	6988100.0	7018537.0	73.9	100.4	89.4	セットチーム		
202605	340A10220	27	経費合計	1487750.0	1838169.0	2547144.0	26.8	138.5	171.2	セットチーム		
202605	340A10220	28	種苗費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	種苗費
202605	340A10220	29	肥料費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	肥料費
202605	340A10220	30	培土費用	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	培土費用
202605	340A10220	31	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	農薬衛生費
202605	340A10220	32	農具費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	農具費
202605	340A10220	33	諸材料費	380000.0	180000.0	445872.0	4.6	247.7	117.3	セットチーム	経費	諸材料費
202605	340A10220	34	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	その他仕入高
202605	340A10220	35	減価償却費	119557.0	119557.0	119557.0	1.2	100.0	100.0	セットチーム	経費	減価償却費
202605	340A10220	36	車両費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	車両費
202605	340A10220	37	旅費交通費	10000.0	10000.0	0.0	0.0	0.0	0.0	セットチーム	経費	旅費交通費
202605	340A10220	38	荷造運搬費	605000.0	1200000.0	1412402.0	14.8	117.7	233.4	セットチーム	経費	荷造運搬費
202605	340A10220	39	通信費	27637.0	27637.0	30669.0	0.3	110.9	110.9	セットチーム	経費	通信費
202605	340A10220	40	水道光熱費	26437.0	26437.0	24088.0	0.2	91.1	91.1	セットチーム	経費	水道光熱費
202605	340A10220	41	動力費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	動力費
202605	340A10220	42	燃料費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	燃料費
202605	340A10220	43	事務用品費	4575.0	4575.0	3170.0	0.0	69.2	69.2	セットチーム	経費	事務用品費
202605	340A10220	44	消耗品費	2000.0	2000.0	1518.0	0.0	75.9	75.9	セットチーム	経費	消耗品費
202605	340A10220	45	廃棄物処理料	875.0	875.0	875.0	0.0	100.0	100.0	セットチーム	経費	廃棄物処理料
202605	340A10220	46	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	広告宣伝費
202605	340A10220	47	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	接待交際費
202605	340A10220	48	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	研究開発費
202605	340A10220	49	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	クレーム費
202605	340A10220	50	賃借料	55159.0	55159.0	55159.0	0.5	100.0	100.0	セットチーム	経費	賃借料
202605	340A10220	51	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	賃貸料収入
202605	340A10220	52	修繕費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	修繕費
202605	340A10220	53	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	支払リース料
202605	340A10220	54	保険料	319.0	319.0	319.0	0.0	100.0	100.0	セットチーム	経費	保険料
202605	340A10220	55	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	支払報酬
202605	340A10220	56	販売手数料	0.0	0.0	190646.0	2.0	0.0	0.0	セットチーム	経費	販売手数料
202605	340A10220	57	支払手数料	2425.0	2425.0	5930.0	0.0	244.5	244.5	セットチーム	経費	支払手数料
202605	340A10220	58	診断料	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	診断料
202605	340A10220	59	諸会費	625.0	625.0	500.0	0.0	80.0	80.0	セットチーム	経費	諸会費
202605	340A10220	60	会議費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	会議費
202605	340A10220	61	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	寄付金
202605	340A10220	62	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	租税公課
202605	340A10220	63	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	業務委託費
202605	340A10220	64	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	業務受託収入
202605	340A10220	65	システム管理料	49500.0	49500.0	44000.0	0.4	88.8	88.8	セットチーム	経費	システム管理料
202605	340A10220	66	情報機器利用料	34824.0	34824.0	51100.0	0.5	146.7	146.7	セットチーム	経費	情報機器利用料
202605	340A10220	67	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	貸倒金
202605	340A10220	68	雑費	325.0	325.0	325.0	0.0	100.0	100.0	セットチーム	経費	雑費
202605	340A10220	69	福利消耗品費	0.0	0.0	553.0	0.0	0.0	0.0	セットチーム	経費	福利消耗品費
202605	340A10220	70	教育研修費	0.0	0.0	358.0	0.0	0.0	0.0	セットチーム	経費	教育研修費
202605	340A10220	71	雑給	0.0	0.0	0.0	0.0	0.0	0.0	セットチーム	経費	雑給
202605	340A10220	72	社内金利（固定資産）	32191.0	0.0	32191.0	0.3	0.0	100.0	セットチーム	経費	社内金利（固定資産）
