対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)	組織名	分類	採算科目名_経費合計
202604	060B10300	28	保険料	135.0	135.0	45.0	0.0	33.3	33.3	EC営業課	経費	保険料
202604	060B10300	29	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	支払報酬
202604	060B10300	30	販売手数料	3500000.0	3500000.0	3038696.0	1.8	86.8	86.8	EC営業課	経費	販売手数料
202604	060B10300	31	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	支払手数料
202604	060B10300	32	診断料	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	診断料
202604	060B10300	33	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	諸会費
202604	060B10300	34	会議費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	会議費
202604	060B10300	35	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	寄付金
202604	060B10300	36	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	租税公課
202604	060B10300	37	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	業務委託費
202604	060B10300	38	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	業務受託収入
202604	060B10300	39	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	システム管理料
202604	060B10300	40	情報機器利用料	196440.0	196440.0	186282.0	0.1	94.8	94.8	EC営業課	経費	情報機器利用料
202604	060B10300	41	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	貸倒金
202604	060B10300	42	雑費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	雑費
202604	060B10300	43	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	福利消耗品費
202604	060B10300	44	教育研修費	1928.0	1928.0	1928.0	0.0	100.0	100.0	EC営業課	経費	教育研修費
202604	060B10300	45	廃棄損・減耗損	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	廃棄損・減耗損
202604	060B10300	46	雑給	0.0	0.0	0.0	0.0	0.0	0.0	EC営業課	経費	雑給
202604	060B10300	47	社内金利（固定資産）	219.0	219.0	219.0	0.0	100.0	100.0	EC営業課	経費	社内金利（固定資産）
202604	060B10300	48	社内金利（売掛金）	180000.0	180000.0	222132.0	0.1	123.4	123.4	EC営業課	経費	社内金利（売掛金）
202604	060B10300	49	社内金利（在庫）	140000.0	140000.0	168716.0	0.1	120.5	120.5	EC営業課	経費	社内金利（在庫）
202604	060B10300	50	部門共通（経費）	101064.0	101064.0	87426.0	0.0	86.5	86.5	EC営業課	経費	部門共通（経費）
202604	060B10300	51	全社共通（経費）	899335.0	898223.0	867161.0	0.5	96.5	96.4	EC営業課	経費	全社共通（経費）
202604	060B10300	52	グループ共通	61100.0	61100.0	61100.0	0.0	100.0	100.0	EC営業課	経費	グループ共通
202604	060B10300	53	差引収益	11431514.0	11432626.0	12647637.0	7.6	110.6	110.6	EC営業課		
202604	060B10300	54	差引比率	7.1	7.1	7.6	0.0	107.0	107.0	EC営業課		
202604	060B10300	55	総時間	1321.5	1322.0	1292.25	0.0	97.7	97.7	EC営業課		
202604	060B10300	56	定時間	512.0	512.0	503.25	0.0	98.2	98.2	EC営業課	時間	
202604	060B10300	57	残業時間	60.0	60.0	119.25	0.0	198.7	198.7	EC営業課	時間	
202604	060B10300	58	移動時間	-157.0	-157.0	-205.0	0.0	0.0	0.0	EC営業課	時間	
202604	060B10300	59	部門共通（時間）	29.25	29.25	27.75	0.0	94.8	94.8	EC営業課	時間	
202604	060B10300	60	全社共通（時間）	877.25	877.75	847.0	0.0	96.4	96.5	EC営業課	時間	
202604	060B10300	61	当月時間当り	8650.4	8647.9	9787.2	0.0	113.1	113.1	EC営業課		
202604	060B10300	62	人員	3.0	3.0	3.0	0.0	100.0	100.0	EC営業課		
202604	060B10200	1	総受注高	160600000.0	160600000.0	198388942.0	0.0	123.5	123.5	EC営業部		
202604	060B10200	2	受注高	160600000.0	160600000.0	198388942.0	100.0	123.5	123.5	EC営業部	受注	
202604	060B10200	3	受注割戻高	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	受注	
202604	060B10200	4	総売上高	160600000.0	160600000.0	165702340.0	0.0	103.1	103.1	EC営業部		
202604	060B10200	5	売上高	160600000.0	160600000.0	165702340.0	100.0	103.1	103.1	EC営業部	売上	
202604	060B10200	6	売上割戻高	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	売上	
202604	060B10200	7	売上原価	142480000.0	142480000.0	147320389.0	88.9	103.3	103.3	EC営業部		
202604	060B10200	8	売上原価（割戻前）	142480000.0	142480000.0	147320389.0	88.9	103.3	103.3	EC営業部		
202604	060B10200	9	仕入割戻高	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部		
202604	060B10200	10	総収益	18120000.0	18120000.0	18381951.0	11.0	101.4	101.4	EC営業部		
202604	060B10200	11	経費合計	6688486.0	6687374.0	5734314.0	3.4	85.7	85.7	EC営業部		
202604	060B10200	12	減価償却費	425.0	425.0	424.0	0.0	99.7	99.7	EC営業部	経費	減価償却費
202604	060B10200	13	車両費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	車両費
202604	060B10200	14	旅費交通費	40000.0	40000.0	18055.0	0.0	45.1	45.1	EC営業部	経費	旅費交通費
202604	060B10200	15	荷造運搬費	1400000.0	1400000.0	912798.0	0.5	65.1	65.1	EC営業部	経費	荷造運搬費
202604	060B10200	16	通信費	9720.0	9720.0	13949.0	0.0	143.5	143.5	EC営業部	経費	通信費
202604	060B10200	17	水道光熱費	13442.0	13442.0	12948.0	0.0	96.3	96.3	EC営業部	経費	水道光熱費
202604	060B10200	18	事務用品費	11869.0	11869.0	10087.0	0.0	84.9	84.9	EC営業部	経費	事務用品費
202604	060B10200	19	消耗品費	1025.0	1025.0	71.0	0.0	6.9	6.9	EC営業部	経費	消耗品費
202604	060B10200	20	廃棄物処理料	1774.0	1774.0	2268.0	0.0	127.8	127.8	EC営業部	経費	廃棄物処理料
202604	060B10200	21	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	広告宣伝費
202604	060B10200	22	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	接待交際費
202604	060B10200	23	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	研究開発費
202604	060B10200	24	賃借料	128492.0	128492.0	128492.0	0.0	100.0	100.0	EC営業部	経費	賃借料
202604	060B10200	25	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	賃貸料収入
202604	060B10200	26	修繕費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	修繕費
202604	060B10200	27	支払リース料	1518.0	1518.0	1517.0	0.0	99.9	99.9	EC営業部	経費	支払リース料
202604	060B10200	28	保険料	135.0	135.0	45.0	0.0	33.3	33.3	EC営業部	経費	保険料
202604	060B10200	29	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	支払報酬
202604	060B10200	30	販売手数料	3500000.0	3500000.0	3038696.0	1.8	86.8	86.8	EC営業部	経費	販売手数料
202604	060B10200	31	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	支払手数料
202604	060B10200	32	診断料	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	診断料
202604	060B10200	33	諸会費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	諸会費
202604	060B10200	34	会議費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	会議費
202604	060B10200	35	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	寄付金
202604	060B10200	36	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	租税公課
202604	060B10200	37	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	業務委託費
202604	060B10200	38	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	業務受託収入
202604	060B10200	39	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	システム管理料
202604	060B10200	40	情報機器利用料	196440.0	196440.0	186282.0	0.1	94.8	94.8	EC営業部	経費	情報機器利用料
202604	060B10200	41	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	貸倒金
202604	060B10200	42	雑費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	雑費
202604	060B10200	43	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	福利消耗品費
202604	060B10200	44	教育研修費	1928.0	1928.0	1928.0	0.0	100.0	100.0	EC営業部	経費	教育研修費
202604	060B10200	45	廃棄損・減耗損	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	廃棄損・減耗損
202604	060B10200	46	雑給	0.0	0.0	0.0	0.0	0.0	0.0	EC営業部	経費	雑給
202604	060B10200	47	社内金利（固定資産）	219.0	219.0	219.0	0.0	100.0	100.0	EC営業部	経費	社内金利（固定資産）
202604	060B10200	48	社内金利（売掛金）	180000.0	180000.0	222132.0	0.1	123.4	123.4	EC営業部	経費	社内金利（売掛金）
202604	060B10200	49	社内金利（在庫）	140000.0	140000.0	168716.0	0.1	120.5	120.5	EC営業部	経費	社内金利（在庫）
202604	060B10200	50	部門共通（経費）	101064.0	101064.0	87426.0	0.0	86.5	86.5	EC営業部	経費	部門共通（経費）
202604	060B10200	51	全社共通（経費）	899335.0	898223.0	867161.0	0.5	96.5	96.4	EC営業部	経費	全社共通（経費）
202604	060B10200	52	グループ共通	61100.0	61100.0	61100.0	0.0	100.0	100.0	EC営業部	経費	グループ共通
202604	060B10200	53	差引収益	11431514.0	11432626.0	12647637.0	7.6	110.6	110.6	EC営業部		
202604	060B10200	54	差引比率	7.1	7.1	7.6	0.0	107.0	107.0	EC営業部		
202604	060B10200	55	総時間	1321.5	1322.0	1292.25	0.0	97.7	97.7	EC営業部		
202604	060B10200	56	定時間	512.0	512.0	503.25	0.0	98.2	98.2	EC営業部	時間	
202604	060B10200	57	残業時間	60.0	60.0	119.25	0.0	198.7	198.7	EC営業部	時間	
202604	060B10200	58	移動時間	-157.0	-157.0	-205.0	0.0	0.0	0.0	EC営業部	時間	
202604	060B10200	59	部門共通（時間）	29.25	29.25	27.75	0.0	94.8	94.8	EC営業部	時間	
202604	060B10200	60	全社共通（時間）	877.25	877.75	847.0	0.0	96.4	96.5	EC営業部	時間	
202604	060B10200	61	当月時間当り	8650.4	8647.9	9787.2	0.0	113.1	113.1	EC営業部		
202604	060B10200	62	人員	3.0	3.0	3.0	0.0	100.0	100.0	EC営業部		
202604	002000000	1	総受注高	1447947000.0	1431847000.0	1646469929.0	0.0	114.9	113.7	イノチオプラントケア㈱		
202604	002000000	2	受注高	1473749000.0	1456605000.0	1673038668.0	101.6	114.8	113.5	イノチオプラントケア㈱	受注	
202604	002000000	3	受注割戻高	-25802000.0	-24758000.0	-26568739.0	0.0	0.0	0.0	イノチオプラントケア㈱	受注	
202604	002000000	4	総売上高	1447947000.0	1431847000.0	1644871850.0	0.0	114.8	113.6	イノチオプラントケア㈱		
202604	002000000	5	売上高	1473749000.0	1456605000.0	1671198296.0	101.6	114.7	113.3	イノチオプラントケア㈱	売上	
202604	002000000	6	売上割戻高	-25802000.0	-24758000.0	-26326446.0	0.0	0.0	0.0	イノチオプラントケア㈱	売上	
202604	002000000	7	売上原価	1181684000.0	1169336000.0	1359984652.0	82.6	116.3	115.0	イノチオプラントケア㈱		
202604	002000000	8	売上原価（割戻前）	1181684000.0	1169336000.0	1359984652.0	82.6	116.3	115.0	イノチオプラントケア㈱		
202604	002000000	9	仕入割戻高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱		
202604	002000000	10	総収益	266263000.0	262511000.0	284887198.0	17.3	108.5	106.9	イノチオプラントケア㈱		
202604	002000000	11	経費合計	91073527.0	93320973.0	96050814.0	5.8	102.9	105.4	イノチオプラントケア㈱		
202604	002000000	12	減価償却費	5991811.0	5991811.0	5895371.0	0.3	98.3	98.3	イノチオプラントケア㈱	経費	減価償却費
202604	002000000	13	車両費	9554945.0	9511858.0	9547640.0	0.5	100.3	99.9	イノチオプラントケア㈱	経費	車両費
202604	002000000	14	旅費交通費	3059711.0	3108501.0	3417811.0	0.2	109.9	111.7	イノチオプラントケア㈱	経費	旅費交通費
202604	002000000	15	荷造運搬費	22851321.0	22901321.0	25874316.0	1.5	112.9	113.2	イノチオプラントケア㈱	経費	荷造運搬費
202604	002000000	16	通信費	1766226.0	1766226.0	1741354.0	0.1	98.5	98.5	イノチオプラントケア㈱	経費	通信費
202604	002000000	17	水道光熱費	1059307.0	1059307.0	921329.0	0.0	86.9	86.9	イノチオプラントケア㈱	経費	水道光熱費
202604	002000000	18	事務用品費	526797.0	515297.0	501467.0	0.0	97.3	95.1	イノチオプラントケア㈱	経費	事務用品費
202604	002000000	19	消耗品費	1710104.0	1710104.0	2533100.0	0.1	148.1	148.1	イノチオプラントケア㈱	経費	消耗品費
202604	002000000	20	廃棄物処理料	324734.0	324734.0	768618.0	0.0	236.6	236.6	イノチオプラントケア㈱	経費	廃棄物処理料
202604	002000000	21	広告宣伝費	2866540.0	2866540.0	3107785.0	0.1	108.4	108.4	イノチオプラントケア㈱	経費	広告宣伝費
202604	002000000	22	接待交際費	431325.0	436325.0	350540.0	0.0	80.3	81.2	イノチオプラントケア㈱	経費	接待交際費
202604	002000000	23	研究開発費	272000.0	272000.0	109288.0	0.0	40.1	40.1	イノチオプラントケア㈱	経費	研究開発費
202604	002000000	24	賃借料	6960199.0	6960179.0	6934170.0	0.4	99.6	99.6	イノチオプラントケア㈱	経費	賃借料
202604	002000000	25	賃貸料収入	-150690.0	-150690.0	-151690.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	賃貸料収入
202604	002000000	26	修繕費	653737.0	563737.0	52360.0	0.0	9.2	8.0	イノチオプラントケア㈱	経費	修繕費
202604	002000000	27	支払リース料	129208.0	129208.0	129330.0	0.0	100.0	100.0	イノチオプラントケア㈱	経費	支払リース料
202604	002000000	28	保険料	276550.0	276550.0	311231.0	0.0	112.5	112.5	イノチオプラントケア㈱	経費	保険料
202604	002000000	29	支払報酬	142728.0	142728.0	96364.0	0.0	67.5	67.5	イノチオプラントケア㈱	経費	支払報酬
202604	002000000	30	販売手数料	10047917.0	9747817.0	9540052.0	0.5	97.8	94.9	イノチオプラントケア㈱	経費	販売手数料
202604	002000000	31	支払手数料	1072958.0	1072958.0	1078321.0	0.0	100.4	100.4	イノチオプラントケア㈱	経費	支払手数料
202604	002000000	32	診断料	341100.0	341100.0	136500.0	0.0	40.0	40.0	イノチオプラントケア㈱	経費	診断料
202604	002000000	33	諸会費	354900.0	356900.0	316850.0	0.0	88.7	89.2	イノチオプラントケア㈱	経費	諸会費
202604	002000000	34	会議費	0.0	0.0	4250.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	会議費
202604	002000000	35	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	寄付金
202604	002000000	36	租税公課	2170027.0	2170027.0	2145476.0	0.1	98.8	98.8	イノチオプラントケア㈱	経費	租税公課
202604	002000000	37	業務委託費	9191018.0	11791018.0	11843708.0	0.7	100.4	128.8	イノチオプラントケア㈱	経費	業務委託費
202604	002000000	38	業務受託収入	-110909.0	-110909.0	-110909.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	業務受託収入
202604	002000000	39	システム管理料	2033850.0	2033850.0	1932431.0	0.1	95.0	95.0	イノチオプラントケア㈱	経費	システム管理料
202604	002000000	40	情報機器利用料	3210208.0	3210208.0	3092882.0	0.1	96.3	96.3	イノチオプラントケア㈱	経費	情報機器利用料
202604	002000000	41	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	貸倒金
202604	002000000	42	雑費	413815.0	413815.0	414906.0	0.0	100.2	100.2	イノチオプラントケア㈱	経費	雑費
202604	002000000	43	福利消耗品費	115480.0	115480.0	52139.0	0.0	45.1	45.1	イノチオプラントケア㈱	経費	福利消耗品費
202604	002000000	44	教育研修費	422110.0	408473.0	115344.0	0.0	28.2	27.3	イノチオプラントケア㈱	経費	教育研修費
202604	002000000	45	廃棄損・減耗損	133500.0	133500.0	97480.0	0.0	73.0	73.0	イノチオプラントケア㈱	経費	廃棄損・減耗損
202604	002000000	46	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	雑給
202604	002000000	47	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	社内金利（固定資産）
202604	002000000	48	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	社内金利（売掛金）
202604	002000000	49	社内金利（在庫）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	社内金利（在庫）
202604	002000000	50	部門共通（経費）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	部門共通（経費）
202604	002000000	51	全社共通（経費）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	経費	全社共通（経費）
202604	002000000	52	グループ共通	3251000.0	3251000.0	3251000.0	0.1	100.0	100.0	イノチオプラントケア㈱	経費	グループ共通
202604	002000000	53	差引収益	175189473.0	169190027.0	188836384.0	11.4	111.6	107.7	イノチオプラントケア㈱		
202604	002000000	54	差引比率	12.0	11.8	11.4	0.0	96.6	95.0	イノチオプラントケア㈱		
202604	002000000	55	総時間	32937.0	32928.5	31855.25	0.0	96.7	96.7	イノチオプラントケア㈱		
202604	002000000	56	定時間	29959.5	29959.5	28802.25	0.0	96.1	96.1	イノチオプラントケア㈱	時間	
202604	002000000	57	残業時間	2558.25	2563.25	2669.25	0.0	104.1	104.3	イノチオプラントケア㈱	時間	
202604	002000000	58	移動時間	419.25	405.75	383.75	0.0	94.5	91.5	イノチオプラントケア㈱	時間	
202604	002000000	59	部門共通（時間）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	時間	
202604	002000000	60	全社共通（時間）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア㈱	時間	
202604	002000000	61	当月時間当り	5318.9	5138.1	5927.9	0.0	115.3	111.4	イノチオプラントケア㈱		
202604	002000000	62	人員	176.0	176.0	176.0	0.0	100.0	100.0	イノチオプラントケア㈱		
202604	002090100	1	総受注高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社		
202604	002090100	2	受注高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	受注	
202604	002090100	3	受注割戻高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	受注	
202604	002090100	4	総売上高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社		
202604	002090100	5	売上高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	売上	
202604	002090100	6	売上割戻高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	売上	
202604	002090100	7	売上原価	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社		
202604	002090100	8	売上原価（割戻前）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社		
202604	002090100	9	仕入割戻高	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社		
202604	002090100	10	総収益	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社		
202604	002090100	11	経費合計	1832751.0	1832751.0	1627361.0	0.0	88.7	88.7	イノチオプラントケア本社		
202604	002090100	12	減価償却費	4480289.0	4480289.0	4480289.0	0.0	100.0	100.0	イノチオプラントケア本社	経費	減価償却費
202604	002090100	13	車両費	12000.0	12000.0	8686.0	0.0	72.3	72.3	イノチオプラントケア本社	経費	車両費
202604	002090100	14	旅費交通費	190000.0	190000.0	115855.0	0.0	60.9	60.9	イノチオプラントケア本社	経費	旅費交通費
202604	002090100	15	荷造運搬費	7000.0	7000.0	7224.0	0.0	103.2	103.2	イノチオプラントケア本社	経費	荷造運搬費
202604	002090100	16	通信費	74902.0	74902.0	76123.0	0.0	101.6	101.6	イノチオプラントケア本社	経費	通信費
202604	002090100	17	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	水道光熱費
202604	002090100	18	事務用品費	2800.0	2800.0	300.0	0.0	10.7	10.7	イノチオプラントケア本社	経費	事務用品費
202604	002090100	19	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	消耗品費
202604	002090100	20	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	廃棄物処理料
202604	002090100	21	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	広告宣伝費
202604	002090100	22	接待交際費	150000.0	150000.0	129230.0	0.0	86.1	86.1	イノチオプラントケア本社	経費	接待交際費
202604	002090100	23	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	研究開発費
202604	002090100	24	賃借料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	賃借料
202604	002090100	25	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	賃貸料収入
202604	002090100	26	修繕費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	修繕費
202604	002090100	27	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	支払リース料
202604	002090100	28	保険料	34000.0	34000.0	50460.0	0.0	148.4	148.4	イノチオプラントケア本社	経費	保険料
202604	002090100	29	支払報酬	142728.0	142728.0	96364.0	0.0	67.5	67.5	イノチオプラントケア本社	経費	支払報酬
202604	002090100	30	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	販売手数料
202604	002090100	31	支払手数料	250000.0	250000.0	239565.0	0.0	95.8	95.8	イノチオプラントケア本社	経費	支払手数料
202604	002090100	32	診断料	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	診断料
202604	002090100	33	諸会費	220000.0	220000.0	221000.0	0.0	100.4	100.4	イノチオプラントケア本社	経費	諸会費
202604	002090100	34	会議費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	会議費
202604	002090100	35	寄付金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	寄付金
202604	002090100	36	租税公課	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	租税公課
202604	002090100	37	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	業務委託費
202604	002090100	38	業務受託収入	-100000.0	-100000.0	-100000.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	業務受託収入
202604	002090100	39	システム管理料	1898850.0	1898850.0	1831350.0	0.0	96.4	96.4	イノチオプラントケア本社	経費	システム管理料
202604	002090100	40	情報機器利用料	-6382818.0	-6382818.0	-6381600.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	情報機器利用料
202604	002090100	41	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	貸倒金
202604	002090100	42	雑費	13000.0	13000.0	12604.0	0.0	96.9	96.9	イノチオプラントケア本社	経費	雑費
202604	002090100	43	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	福利消耗品費
202604	002090100	44	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	教育研修費
202604	002090100	45	廃棄損・減耗損	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	廃棄損・減耗損
202604	002090100	46	雑給	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	雑給
202604	002090100	47	社内金利（固定資産）	840000.0	840000.0	839911.0	0.0	99.9	99.9	イノチオプラントケア本社	経費	社内金利（固定資産）
202604	002090100	48	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	社内金利（売掛金）
202604	002090100	49	社内金利（在庫）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	社内金利（在庫）
202604	002090100	50	部門共通（経費）	0.0	0.0	0.0	0.0	0.0	0.0	イノチオプラントケア本社	経費	部門共通（経費）
