8,    苗仕入,"17,962,960","14,291,351","26,506,495",185.4%,147.5%,-,"93,765,195","95,869,510",102.2%,-,"119,315,203","135,009,670",113.1%,-,"33,195,933","12,920,652",38.9%,-,"152,511,136","147,930,322",96.9%,-,"191,874,761","187,293,947",97.6%,-,8
9,    送料他,"534,430","294,500","479,721",162.8%,89.7%,-,"368,328","327,001",88.7%,-,"1,078,428","915,744",84.9%,-,"460,631","123,003",26.7%,-,"1,539,059","1,038,747",67.4%,-,"2,123,919","1,623,607",76.4%,-,9
10,    在庫増減,0,0,"-16,346,922",-,-,-,0,"-8,284,196",-,-,0,"-29,691,027",-,-,0,"24,631,118",-,-,0,"-5,059,909",-,-,0,"-5,059,909",-,-,10
11,    パテント仕入,0,0,0,-,-,-,0,0,-,-,0,"194,000",-,-,"19,403,585","19,403,585",100.0%,-,"19,403,585","19,597,585",100.9%,-,"24,067,853","24,261,853",100.8%,-,11
12,社内売,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,12
13,社内仕入,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,13
14,総収益,"-1,788,340","1,750,199","5,353,746",305.8%,-,-,"100,138,527","111,579,435",111.4%,-,"105,045,119","124,253,893",118.2%,-,"19,990,201","16,196,792",81.0%,-,"125,035,320","140,450,685",112.3%,-,"159,033,467","174,448,832",109.6%,-,14
15,経費合計,"4,678,337","8,037,360","6,736,635",83.8%,143.9%,-,"24,936,725","23,297,374",93.4%,-,"34,013,023","35,307,999",103.8%,-,"15,953,072","16,019,454",100.4%,-,"49,966,095","51,327,453",102.7%,-,"83,865,139","85,330,109",101.7%,-,15
16,    種苗費,"8,800","2,452,223","2,334,647",95.2%,-,-,"15,447,312","14,660,790",94.9%,-,"15,456,112","16,995,437",109.9%,-,"1,627,164","1,627,164",100.0%,-,"17,083,276","18,622,601",109.0%,-,"17,460,276","18,999,601",108.8%,-,16
17,    肥料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,17
18,    培土費用,0,0,0,-,-,-,"1,158,300","1,158,300",100.0%,-,"1,158,300","2,317,700",200.0%,-,"458,700","458,700",100.0%,-,"1,617,000","2,776,400",171.7%,-,"10,595,343","11,754,743",110.9%,-,18
19,    農薬衛生費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,19
20,    農具費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,20
21,    諸材料費,"10,000","10,000","205,000",-,-,-,"194,000","194,000",100.0%,-,"431,400","583,000",135.1%,-,0,0,-,-,"431,400","583,000",135.1%,-,"1,033,200","1,184,800",114.6%,-,21
22,    その他仕入高,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,22
23,    減価償却費,"422,791","422,791","440,220",104.1%,104.1%,-,"422,791","422,791",100.0%,-,"1,268,373","1,286,119",101.3%,-,"1,301,512","1,326,967",101.9%,-,"2,569,885","2,613,086",101.6%,-,"5,305,586","5,296,173",99.8%,-,23
24,    車両費,"135,933","135,933","117,956",86.7%,86.7%,-,"133,233","150,933",113.2%,-,"387,399","382,122",98.6%,-,"678,004","678,004",100.0%,-,"1,065,403","1,060,126",99.5%,-,"1,983,631","1,978,354",99.7%,-,24
25,    旅費交通費,"34,000","34,000","277,381",815.8%,815.8%,-,"10,000","10,000",100.0%,-,"350,000","650,740",185.9%,-,"1,324,000","1,324,000",100.0%,-,"1,674,000","1,974,740",117.9%,-,"4,942,000","5,242,740",106.0%,-,25
26,    荷造運搬費,"962,509","1,076,509","1,138,053",105.7%,118.2%,-,"5,982,799","5,066,999",84.6%,-,"7,667,609","7,385,581",96.3%,-,"2,467,318","2,503,182",101.4%,-,"10,134,927","9,888,763",97.5%,-,"14,017,196","13,771,032",98.2%,-,26
27,    通信費,"81,067","81,067","79,530",98.1%,98.1%,-,"81,130","81,130",100.0%,-,"242,184","242,148",99.9%,-,"261,516","261,516",100.0%,-,"503,700","503,664",99.9%,-,"1,054,154","1,054,118",99.9%,-,27
28,    水道光熱費,"150,000","150,000","169,000",112.6%,112.6%,-,"270,000","270,000",100.0%,-,"570,000","556,537",97.6%,-,"570,000","570,000",100.0%,-,"1,140,000","1,126,537",98.8%,-,"2,040,000","2,026,537",99.3%,-,28
29,    動力費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,29
30,    燃料費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,30
31,    事務用品費,"40,000","40,000","41,816",104.5%,104.5%,-,"40,000","40,000",100.0%,-,"120,000","129,499",107.9%,-,"120,000","120,000",100.0%,-,"240,000","249,499",103.9%,-,"490,000","499,499",101.9%,-,31
32,    消耗品費,"275,000","275,000","4,512",1.6%,1.6%,-,"40,000","40,000",100.0%,-,"430,000","62,012",14.4%,-,"45,000","45,000",100.0%,-,"475,000","107,012",22.5%,-,"565,000","197,012",34.8%,-,32
33,    廃棄物処理料,"61,950","61,950","16,900",27.2%,27.2%,-,"107,000","107,000",100.0%,-,"230,900","140,800",60.9%,-,"95,750","95,750",100.0%,-,"326,650","236,550",72.4%,-,"518,150","428,050",82.6%,-,33
34,    広告宣伝費,"33,840","105,840","105,840",100.0%,312.7%,-,0,0,-,-,"54,140","106,843",197.3%,-,"666,200","661,650",99.3%,-,"720,340","768,493",106.6%,-,"922,700","975,853",105.7%,-,34
35,    接待交際費,0,0,"13,693",-,-,-,0,0,-,-,"30,000","31,703",105.6%,-,"85,000","85,000",100.0%,-,"115,000","116,703",101.4%,-,"455,000","456,703",100.3%,-,35
36,    研究開発費,"1,175,000","1,175,000","533,911",45.4%,45.4%,-,"165,000","165,000",100.0%,-,"1,733,000","730,931",42.1%,-,"475,000","475,000",100.0%,-,"2,208,000","1,205,931",54.6%,-,"4,123,000","3,120,931",75.6%,-,36
37,    クレーム費,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,37
38,    賃借料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,38
39,    賃貸料収入,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,39
40,    修繕費,0,"718,000",0,0.0%,-,-,"124,000","124,000",100.0%,-,"394,000","124,000",31.4%,-,0,0,-,-,"394,000","124,000",31.4%,-,"394,000","124,000",31.4%,-,40
41,    支払リース料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,41
42,    保険料,"4,108","4,108","4,108",100.0%,100.0%,-,"4,108","4,108",100.0%,-,"12,324","12,324",100.0%,-,"12,324","12,324",100.0%,-,"24,648","24,648",100.0%,-,"49,296","49,296",100.0%,-,42
43,    支払報酬,"21,500","21,500","22,200",103.2%,103.2%,-,"21,500","21,500",100.0%,-,"64,500","65,900",102.1%,-,"642,385","642,385",100.0%,-,"706,885","708,285",100.1%,-,"835,885","837,285",100.1%,-,43
44,    販売手数料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,"1,325,622","1,325,622",100.0%,-,"1,325,622","1,325,622",100.0%,-,"1,484,071","1,484,071",100.0%,-,44
45,    支払手数料,"194,418","194,418","212,605",109.3%,109.3%,-,"76,891","76,891",100.0%,-,"469,795","576,193",122.6%,-,"425,011","425,011",100.0%,-,"894,806","1,001,204",111.8%,-,"2,764,803","2,871,201",103.8%,-,45
46,    診断料,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,46
47,    諸会費,"9,000","9,000","9,000",100.0%,100.0%,-,"24,000","24,000",100.0%,-,"33,000","33,000",100.0%,-,"70,000","70,000",100.0%,-,"103,000","103,000",100.0%,-,"148,000","148,000",100.0%,-,47
48,    会議費,0,0,0,-,-,-,"10,000","10,000",100.0%,-,"25,000","10,000",40.0%,-,"20,000","20,000",100.0%,-,"45,000","30,000",66.6%,-,"170,000","155,000",91.1%,-,48
49,    寄付金,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,"1,000","1,000",100.0%,-,49
50,    租税公課,0,0,0,-,-,-,"25,000","25,000",100.0%,-,"159,100","158,700",99.7%,-,"134,000","135,000",100.7%,-,"293,100","293,700",100.2%,-,"425,100","559,700",131.6%,-,50
51,    業務委託費,"397,800","397,800","397,800",100.0%,100.0%,-,"397,800","397,800",100.0%,-,"1,193,400","1,193,400",100.0%,-,"1,193,400","1,193,400",100.0%,-,"2,386,800","2,386,800",100.0%,-,"4,773,600","4,773,600",100.0%,-,51
52,    業務受託収入,0,0,0,-,-,-,"-416,000","-416,000",-,-,"-416,000","-416,000",-,-,0,0,-,-,"-416,000","-416,000",-,-,"-416,000","-416,000",-,-,52
53,    システム管理料,"138,000","138,000","138,000",100.0%,100.0%,-,"138,000","138,000",100.0%,-,"414,000","414,000",100.0%,-,"414,000","414,000",100.0%,-,"828,000","828,000",100.0%,-,"1,656,000","1,656,000",100.0%,-,53
54,    情報機器利用料,"156,610","156,610","155,730",99.4%,99.4%,-,"156,610","156,610",100.0%,-,"469,830","486,920",103.6%,-,"469,830","469,830",100.0%,-,"939,660","956,750",101.8%,-,"1,879,320","1,896,410",100.9%,-,54
55,    貸倒金,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,55
56,    雑費,"10,811","10,811","8,862",81.9%,81.9%,-,"10,811","10,811",100.0%,-,"67,979","64,137",94.3%,-,"123,756","123,756",100.0%,-,"191,735","187,893",97.9%,-,"390,470","386,628",99.0%,-,56
57,    福利消耗品費,"48,200","59,800",0,0.0%,0.0%,-,"5,440","47,840",879.4%,-,"75,678","54,640",72.2%,-,"22,580","22,580",100.0%,-,"98,258","77,220",78.5%,-,"104,358","83,320",79.8%,-,57
58,    教育研修費,0,0,"2,871",-,-,-,0,"2,871",-,-,0,"8,613",-,-,"4,000","12,613",315.3%,-,"4,000","21,226",530.6%,-,"16,000","50,452",315.3%,-,58
59,    雑給,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,59
60,    グループ共通,"307,000","307,000","307,000",100.0%,100.0%,-,"307,000","307,000",100.0%,-,"921,000","921,000",100.0%,-,"921,000","921,000",100.0%,-,"1,842,000","1,842,000",100.0%,-,"3,684,000","3,684,000",100.0%,-,60
61,差引収益,"-6,466,677","-6,287,161","-1,382,889",-,-,-,"75,201,802","88,282,061",117.3%,-,"71,032,096","88,945,894",125.2%,-,"4,037,129","177,338",4.3%,-,"75,069,225","89,123,232",118.7%,-,"75,168,328","89,118,723",118.5%,-,61
62,差引比率,-38.7,-38.4,-8.6,-,-,-,38.7,44.2,114.2%,-,31.5,38.5,122.2%,-,5.5,0.2,3.6%,-,25.1,29.3,116.7%,-,19.9,23.2,116.5%,-,62
63,総時間,"1,794.00","1,719.00","1,643.00",95.5%,91.5%,-,"2,412.00","2,360.00",97.8%,-,"6,100.50","5,932.50",97.2%,-,"4,547.00","4,315.00",94.8%,-,"10,647.50","10,247.50",96.2%,-,"20,621.50","19,941.50",96.7%,-,63
64,    定時間,"1,692.00","1,617.00","1,596.75",98.7%,94.3%,-,"2,197.00","2,145.00",97.6%,-,"5,665.50","5,594.00",98.7%,-,"4,279.00","4,047.00",94.5%,-,"9,944.50","9,641.00",96.9%,-,"19,379.00","18,795.50",96.9%,-,64
65,    残業時間,83.00,83.00,44.25,53.3%,53.3%,-,127.00,127.00,100.0%,-,305.00,234.25,76.8%,-,115.00,115.00,100.0%,-,420.00,349.25,83.1%,-,686.00,615.25,89.6%,-,65
66,    移動時間,19.00,19.00,2.00,10.5%,10.5%,-,88.00,88.00,100.0%,-,130.00,104.25,80.1%,-,153.00,153.00,100.0%,-,283.00,257.25,90.9%,-,556.50,530.75,95.3%,-,66
67,当月時間当り,"-3,604.6","-3,657.4",-841.6,-,-,-,"31,178.1","37,407.6",119.9%,-,"11,643.6","14,992.9",128.7%,-,887.8,41.0,4.6%,-,"7,050.4","8,697.0",123.3%,-,"3,645.1","4,469.0",122.6%,-,67
68,人員,12,11,12,109.0%,100.0%,-,12,12,100.0%,-,12,12,100.0%,-,12,12,100.0%,-,12,12,100.0%,-,12,12,100.0%,-,68
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
