対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	006090200	29	賃借料*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	30	修繕費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	31	診断料*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	32	租税公課*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	33	業務委託費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	34	雑費*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	35	雑給*	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	36	経費合計（販管費）	-309000.0	-309000.0	-284088.0	0.0	0.0	0.0
202605	006090200	37	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	38	車両費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	39	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	40	通信費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	41	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	42	事務用品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	43	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	44	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	45	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	46	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	47	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	48	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	49	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	50	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	51	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	52	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	53	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	54	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	55	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	56	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	57	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	58	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	59	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	60	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	61	情報機器利用料	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	62	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	63	雑費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	64	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	65	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	66	廃棄損	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	67	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	68	社内金利（固定資産）	-309000.0	-309000.0	-284088.0	0.0	0.0	0.0
202605	006090200	69	社内金利（売掛金）	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	70	グループ共通	0.0	0.0	0.0	0.0	0.0	0.0
202605	006090200	71	差引収益	309000.0	309000.0	284088.0	0.0	91.9	91.9
202605	006090200	72	差引比率	0.0	0.0	0.0		0.0	0.0
202605	006090200	73	総時間	5.0	5.0	14.0		280.0	280.0
202605	006090200	74	定時間	0.0	0.0	0.0		0.0	0.0
202605	006090200	75	残業時間	0.0	0.0	0.0		0.0	0.0
202605	006090200	76	移動時間	5.0	5.0	14.0		280.0	280.0
202605	006090200	77	当月時間当り	61800.0	61800.0	20292.0		32.8	32.8
