対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	230H60700	1	総受注高	495000.0	495000.0	495000.0		100.0	100.0
202604	230H60700	2	総売上高	495000.0	495000.0	495000.0		100.0	100.0
202604	230H60700	3	売上高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	4	グループ売上高	495000.0	495000.0	495000.0	100.0	100.0	100.0
202604	230H60700	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	8	総収益	495000.0	495000.0	495000.0	100.0	100.0	100.0
202604	230H60700	9	経費合計	1045452.0	1090498.0	1094059.0	221.0	100.3	104.6
202604	230H60700	10	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	11	車両費	14974.0	14974.0	8062.0	1.6	53.8	53.8
202604	230H60700	12	旅費交通費	110000.0	160000.0	184408.0	37.2	115.2	167.6
202604	230H60700	13	荷造運搬費	1000.0	0.0	699.0	0.1	0.0	69.9
202604	230H60700	14	通信費	14691.0	14691.0	17648.0	3.5	120.1	120.1
202604	230H60700	15	水道光熱費	36034.0	36034.0	25048.0	5.0	69.5	69.5
202604	230H60700	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	17	事務用品費	7723.0	3769.0	9834.0	1.9	260.9	127.3
202604	230H60700	18	消耗品費	4841.0	4841.0	5040.0	1.0	104.1	104.1
202604	230H60700	19	廃棄物処理料	3546.0	3546.0	2725.0	0.5	76.8	76.8
202604	230H60700	20	広告宣伝費	44216.0	44216.0	0.0	0.0	0.0	0.0
202604	230H60700	21	接待交際費	10000.0	10000.0	13450.0	2.7	134.5	134.5
202604	230H60700	22	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	23	賃借料	534700.0	534700.0	534700.0	108.0	100.0	100.0
202604	230H60700	24	賃貸料収入	-10000.0	-10000.0	-10000.0	0.0	0.0	0.0
202604	230H60700	25	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	26	支払リース料	12558.0	12558.0	14388.0	2.9	114.5	114.5
202604	230H60700	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	29	支払手数料	18215.0	18215.0	18215.0	3.6	100.0	100.0
202604	230H60700	30	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	31	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	32	会議費	2000.0	2000.0	1419.0	0.2	70.9	70.9
202604	230H60700	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	38	情報機器利用料	213366.0	213366.0	239236.0	48.3	112.1	112.1
202604	230H60700	39	雑費	16294.0	16294.0	18793.0	3.7	115.3	115.3
202604	230H60700	40	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	41	教育研修費	11294.0	11294.0	10394.0	2.0	92.0	92.0
202604	230H60700	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	43	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0
202604	230H60700	44	差引収益	-550452.0	-595498.0	-599059.0	0.0	0.0	0.0
202604	230H60700	45	差引比率	-111.2	-120.3	-121.0	0.0	0.0	0.0
202604	230H60700	46	総時間	1080.5	1038.5	1040.25	0.2	100.1	96.2
202604	230H60700	47	定時間	1494.0	1458.0	1470.75	0.2	100.8	98.4
202604	230H60700	48	残業時間	147.0	147.0	136.0		92.5	92.5
202604	230H60700	49	移動時間	-560.5	-566.5	-566.5		0.0	0.0
202604	230H60700	50	当月時間当り	-509.4	-573.4	-575.8		0.0	0.0
202604	230H60700	51	人員	9.0	9.0	9.0		100.0	100.0
202604	230G50300	1	総受注高	170000.0	170000.0	187700.0		110.4	110.4
202604	230G50300	2	総売上高	170000.0	170000.0	187700.0		110.4	110.4
202604	230G50300	3	売上高	120000.0	120000.0	120000.0	63.9	100.0	100.0
202604	230G50300	4	グループ売上高	50000.0	50000.0	67700.0	36.0	135.4	135.4
202604	230G50300	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	8	総収益	170000.0	170000.0	187700.0	100.0	110.4	110.4
202604	230G50300	9	経費合計	3974271.0	3974271.0	2430180.0	0.0	61.1	61.1
202604	230G50300	10	減価償却費	26410.0	26410.0	16877.0	8.9	63.9	63.9
202604	230G50300	11	車両費	145121.0	145121.0	124737.0	66.4	85.9	85.9
202604	230G50300	12	旅費交通費	72500.0	72500.0	57792.0	30.7	79.7	79.7
202604	230G50300	13	荷造運搬費	2000.0	2000.0	0.0	0.0	0.0	0.0
202604	230G50300	14	通信費	26714.0	26714.0	27102.0	14.4	101.4	101.4
202604	230G50300	15	水道光熱費	175000.0	175000.0	163773.0	87.2	93.5	93.5
202604	230G50300	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	17	事務用品費	2250.0	2250.0	2254.0	1.2	100.1	100.1
202604	230G50300	18	消耗品費	10000.0	10000.0	87627.0	46.6	876.2	876.2
202604	230G50300	19	廃棄物処理料	113000.0	113000.0	13000.0	6.9	11.5	11.5
202604	230G50300	20	広告宣伝費	0.0	0.0	6562.0	3.4	0.0	0.0
202604	230G50300	21	接待交際費	20000.0	20000.0	13912.0	7.4	69.5	69.5
202604	230G50300	22	研究開発費	805000.0	805000.0	534869.0	284.9	66.4	66.4
202604	230G50300	23	賃借料	700000.0	700000.0	700000.0	372.9	100.0	100.0
202604	230G50300	24	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	25	修繕費	1667000.0	1667000.0	441126.0	235.0	26.4	26.4
202604	230G50300	26	支払リース料	2200.0	2200.0	2200.0	1.1	100.0	100.0
202604	230G50300	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	29	支払手数料	2000.0	2000.0	600.0	0.3	30.0	30.0
202604	230G50300	30	診断料	0.0	0.0	9601.0	5.1	0.0	0.0
202604	230G50300	31	諸会費	30000.0	30000.0	55000.0	29.3	183.3	183.3
202604	230G50300	32	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	34	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202604	230G50300	38	情報機器利用料	151580.0	151580.0	157430.0	83.8	103.8	103.8
202604	230G50300	39	雑費	5228.0	5228.0	6145.0	3.2	117.5	117.5
202604	230G50300	40	福利消耗品費	0.0	0.0	5436.0	2.8	0.0	0.0
