対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	230G50300	26	支払リース料	2200.0	2200.0	2200.0	3.8	100.0	100.0
202605	230G50300	27	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	28	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	29	支払手数料	2000.0	2000.0	100.0	0.1	5.0	5.0
202605	230G50300	30	診断料	0.0	0.0	14767.0	25.6	0.0	0.0
202605	230G50300	31	諸会費	30000.0	30000.0	6000.0	10.4	20.0	20.0
202605	230G50300	32	会議費	12500.0	12500.0	5991.0	10.4	47.9	47.9
202605	230G50300	33	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	34	租税公課	42500.0	42500.0	400.0	0.6	0.9	0.9
202605	230G50300	35	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	36	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	37	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	38	情報機器利用料	151580.0	151580.0	157430.0	273.7	103.8	103.8
202605	230G50300	39	雑費	5228.0	5228.0	5569.0	9.6	106.5	106.5
202605	230G50300	40	福利消耗品費	36000.0	36000.0	1343.0	2.3	3.7	3.7
202605	230G50300	41	教育研修費	15000.0	15000.0	0.0	0.0	0.0	0.0
202605	230G50300	42	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	230G50300	43	社内金利（固定資産）	3168.0	3168.0	4021.0	6.9	126.9	126.9
202605	230G50300	44	差引収益	-2204191.0	-2224191.0	-2171256.0	0.0	0.0	0.0
202605	230G50300	45	差引比率	-2204.1	-2224.1	-3776.0	0.0	0.0	0.0
202605	230G50300	46	総時間	1138.0	1157.0	1191.25	2.0	102.9	104.6
202605	230G50300	47	定時間	1010.0	1010.0	1023.0	1.7	101.2	101.2
202605	230G50300	48	残業時間	96.0	115.0	107.25		93.2	111.7
202605	230G50300	49	移動時間	32.0	32.0	61.0		190.6	190.6
202605	230G50300	50	当月時間当り	-1936.8	-1922.3	-1822.6		0.0	0.0
202605	230G50300	51	人員	8.0	8.0	8.0		100.0	100.0
202605	001000000	1	総受注高	28989082.0	28994082.0	28397867.0		97.9	97.9
202605	001000000	2	総売上高	28989082.0	28994082.0	28397867.0		97.9	97.9
202605	001000000	3	売上高	4322807.0	4322807.0	4528807.0	15.9	104.7	104.7
202605	001000000	4	グループ売上高	24666275.0	24671275.0	23869060.0	84.0	96.7	96.7
202605	001000000	5	売上原価	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	6	仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	7	グループ仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	8	総収益	28989082.0	28994082.0	28397867.0	100.0	97.9	97.9
202605	001000000	9	経費合計	43487264.0	40573046.0	7473156.0	26.3	18.4	17.1
202605	001000000	10	減価償却費	7499880.0	7517911.0	7409234.0	26.0	98.5	98.7
202605	001000000	11	車両費	294760.0	294760.0	300734.0	1.0	102.0	102.0
202605	001000000	12	旅費交通費	1290800.0	665900.0	486405.0	1.7	73.0	37.6
202605	001000000	13	荷造運搬費	8300.0	8300.0	74720.0	0.2	900.2	900.2
202605	001000000	14	通信費	192283.0	249781.0	247830.0	0.8	99.2	128.8
202605	001000000	15	水道光熱費	604546.0	604546.0	493145.0	1.7	81.5	81.5
202605	001000000	16	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	001000000	17	事務用品費	49424.0	38808.0	46362.0	0.1	119.4	93.8
202605	001000000	18	消耗品費	2398861.0	116367.0	623815.0	2.1	536.0	26.0
