対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	004000000	1	総受注高	146102500.0	141799500.0	54985848.0		38.7	37.6
202605	004000000	2	許諾料	1500000.0	1500000.0	900000.0	1.6	60.0	60.0
202605	004000000	3	穂木	99935000.0	99935000.0	16225050.0	29.5	16.2	16.2
202605	004000000	4	ﾛｲﾔﾙﾃｨ	23770000.0	23770000.0	25760175.0	46.8	108.3	108.3
202605	004000000	5	バラ	12093000.0	7990000.0	6306045.0	11.4	78.9	52.1
202605	004000000	6	通信販売	2430000.0	2230000.0	2145009.0	3.9	96.1	88.2
202605	004000000	7	セット苗	230000.0	230000.0	1212994.0	2.2	527.3	527.3
202605	004000000	8	その他	6144500.0	6144500.0	2436575.0	4.4	39.6	39.6
202605	004000000	9	総売上高	163472500.0	150398600.0	150692040.0		100.1	92.1
202605	004000000	10	許諾料	4560000.0	5200000.0	5670000.0	3.7	109.0	124.3
202605	004000000	11	穂木	103415000.0	94780000.0	95270141.0	63.2	100.5	92.1
202605	004000000	12	ﾛｲﾔﾙﾃｨ	23770000.0	23770000.0	25737546.0	17.0	108.2	108.2
202605	004000000	13	バラ	12093000.0	7990000.0	6306045.0	4.1	78.9	52.1
202605	004000000	14	通信販売	3250000.0	2970000.0	3205511.0	2.1	107.9	98.6
202605	004000000	15	セット苗	10240000.0	9544100.0	9489078.0	6.2	99.4	92.6
202605	004000000	16	その他	6144500.0	6144500.0	5013719.0	3.3	81.5	81.5
202605	004000000	17	社外売上	163472500.0	150398600.0	150692040.0		100.1	92.1
202605	004000000	18	売上原価	72691351.0	72268913.0	71333293.0	47.3	98.7	98.1
202605	004000000	19	穂木・苗仕入高	63269849.0	62219220.0	61147090.0	40.5	98.2	96.6
202605	004000000	20	送料	8817002.0	9445193.0	9844298.0	6.5	104.2	111.6
202605	004000000	21	その他	604500.0	604500.0	341905.0	0.2	56.5	56.5
202605	004000000	22	総生産	0.0	0.0	0.0	0.0	0.0	0.0
202605	004000000	23	社内売	890600.0	890600.0	1342270.0	0.8	150.7	150.7
202605	004000000	24	社内仕入	890600.0	890600.0	1342270.0	0.8	150.7	150.7
202605	004000000	25	営業口銭	0.0	0.0	0.0		0.0	0.0
202605	004000000	26	総収益	90781149.0	78129687.0	79358747.0	52.6	101.5	87.4
202605	004000000	27	経費合計	31539582.0	35452630.0	31499925.0	20.9	88.8	99.8
202605	004000000	28	種苗費	0.0	0.0	5082.0	0.0	0.0	0.0
202605	004000000	29	肥料費	354000.0	329340.0	233060.0	0.1	70.7	65.8
202605	004000000	30	培土費用	270270.0	679500.0	582850.0	0.3	85.7	215.6
202605	004000000	31	農薬衛生費	871192.0	465064.0	367113.0	0.2	78.9	42.1
202605	004000000	32	農具費	222000.0	50000.0	60201.0	0.0	120.4	27.1
202605	004000000	33	諸材料費	2033320.0	1063370.0	1037465.0	0.6	97.5	51.0
202605	004000000	34	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	004000000	35	減価償却費	4311490.0	4311494.0	4318902.0	2.8	100.1	100.1
202605	004000000	36	車両費	1801951.0	1558351.0	1378743.0	0.9	88.4	76.5
202605	004000000	37	旅費交通費	2637188.0	2280312.0	2157806.0	1.4	94.6	81.8
202605	004000000	38	荷造運搬費	6636049.0	7327649.0	5544250.0	3.6	75.6	83.5
202605	004000000	39	通信費	843990.0	579715.0	482759.0	0.3	83.2	57.1
202605	004000000	40	水道光熱費	982100.0	1046846.0	940403.0	0.6	89.8	95.7
202605	004000000	41	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	004000000	42	燃料費	110000.0	130000.0	165584.0	0.1	127.3	150.5
202605	004000000	43	事務用品費	324927.0	253891.0	241584.0	0.1	95.1	74.3
202605	004000000	44	消耗品費	131678.0	104498.0	211006.0	0.1	201.9	160.2
202605	004000000	45	廃棄物処理料	257200.0	207258.0	215900.0	0.1	104.1	83.9
