対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	015000000	1	総受注高	2302400.0	13347000.0	14278520.0		106.9	620.1
202605	015000000	2	総売上高	2302400.0	13347000.0	14278520.0		106.9	620.1
202605	015000000	3	苗売上	2302400.0	13347000.0	14278520.0		106.9	620.1
202605	015000000	4	その他の売上	0.0	0.0	0.0		0.0	0.0
202605	015000000	5	経費合計	2219464.0	2957714.0	1317037.0	9.2	44.5	59.3
202605	015000000	6	種苗費	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	7	肥料費	30000.0	30000.0	309190.0	2.1		
202605	015000000	8	培土費用	972000.0	610250.0	0.0	0.0	0.0	0.0
202605	015000000	9	農薬衛生費	100000.0	100000.0	114330.0	0.8	114.3	114.3
202605	015000000	10	農具費	150000.0	150000.0	109033.0	0.7	72.6	72.6
202605	015000000	11	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	12	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	13	減価償却費	237903.0	237903.0	237903.0	1.6	100.0	100.0
202605	015000000	14	車両費	29100.0	29100.0	29504.0	0.2	101.3	101.3
202605	015000000	15	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	16	荷造運搬費	30000.0	30000.0	21020.0	0.1	70.0	70.0
202605	015000000	17	通信費	10581.0	10581.0	10801.0	0.0	102.0	102.0
202605	015000000	18	水道光熱費	560400.0	560400.0	565781.0	3.9	100.9	100.9
202605	015000000	19	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	20	燃料費	0.0	1200000.0	0.0	0.0	0.0	0.0
202605	015000000	21	事務用品費	5000.0	5000.0	1198.0	0.0	23.9	23.9
202605	015000000	22	消耗品費	20000.0	20000.0	21346.0	0.1	106.7	106.7
202605	015000000	23	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	24	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	25	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202605	015000000	26	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
