対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202604	015000000	1	総受注高	3000600.0	3476000.0	3508180.0		100.9	116.9
202604	015000000	2	総売上高	3000600.0	3476000.0	3508180.0		100.9	116.9
202604	015000000	3	苗売上	3000600.0	3476000.0	2987620.0		85.9	99.5
202604	015000000	4	その他の売上	0.0	0.0	520560.0		0.0	0.0
202604	015000000	5	経費合計	1170764.0	1095764.0	1294195.0	36.8	118.1	110.5
202604	015000000	6	種苗費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	7	肥料費	30000.0	30000.0	82470.0	2.3	274.9	274.9
202604	015000000	8	培土費用	0.0	0.0	92500.0	2.6	0.0	0.0
202604	015000000	9	農薬衛生費	100000.0	100000.0	59430.0	1.6	59.4	59.4
202604	015000000	10	農具費	125000.0	150000.0	172650.0	4.9	115.1	138.1
202604	015000000	11	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	12	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	13	減価償却費	237903.0	237903.0	237903.0	6.7	100.0	100.0
202604	015000000	14	車両費	85100.0	85100.0	85560.0	2.4	100.5	100.5
202604	015000000	15	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	16	荷造運搬費	20000.0	20000.0	15820.0	0.4	79.1	79.1
202604	015000000	17	通信費	10581.0	10581.0	12677.0	0.3	119.8	119.8
202604	015000000	18	水道光熱費	258700.0	258700.0	244258.0	6.9	94.4	94.4
202604	015000000	19	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	20	燃料費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	21	事務用品費	5000.0	5000.0	615.0	0.0	12.3	12.3
202604	015000000	22	消耗品費	20000.0	20000.0	3248.0	0.0	16.2	16.2
202604	015000000	23	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	24	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	25	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202604	015000000	26	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
