,2026年6月度,,,,,,,,,,,,,,,,,,,,,,,,,,,
,005000000_イノチオフローラ㈱,,,,,,,,,,,,,,,,,,,,,,,,,,（単位：円）,
,,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,
,,5月,,,,,,6月,,,,第1四半期,,,,第2四半期,,,,上期,,,,年度,,,,
,科目,MP,予定,実績,予定比,MP比,前年比,MP,予定,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,MP,見通し,MP比,前年比,
1,総受注高,"841,000","743,000","960,605",129.2%,114.2%,56.5%,"8,959,000","7,944,000",88.6%,117.0%,"11,033,000","9,676,996",87.7%,103.0%,"37,893,000","38,393,000",101.3%,120.5%,"48,926,000","48,069,996",98.2%,116.5%,"92,000,000","91,143,996",99.0%,109.3%,1
2,総売上高,"841,000","743,000","960,605",129.2%,114.2%,56.5%,"8,959,000","7,944,000",88.6%,117.0%,"11,033,000","9,676,996",87.7%,103.0%,"37,893,000","38,393,000",101.3%,120.5%,"48,926,000","48,069,996",98.2%,116.5%,"92,000,000","91,143,996",99.0%,109.3%,2
3,    切り花売上,"677,000","600,000","746,730",124.4%,110.2%,82.5%,"4,474,000","3,610,000",80.6%,206.5%,"6,376,000","5,129,121",80.4%,151.0%,"15,095,000","15,595,000",103.3%,180.6%,"21,471,000","20,724,121",96.5%,172.3%,"43,241,000","42,494,121",98.2%,169.1%,3
4,    研究受託売上   ,"108,000","108,000","108,000",100.0%,100.0%,16.0%,"4,284,000","4,284,000",100.0%,88.1%,"4,392,000","4,392,000",100.0%,79.3%,"22,648,000","22,648,000",100.0%,98.0%,"27,040,000","27,040,000",100.0%,94.4%,"48,344,000","48,344,000",100.0%,84.0%,4
5,    資材売上,"56,000","35,000","105,875",302.5%,189.0%,88.5%,"201,000","50,000",24.8%,28.5%,"265,000","155,875",58.8%,33.9%,"150,000","150,000",100.0%,117.6%,"415,000","305,875",73.7%,52.1%,"415,000","305,875",73.7%,42.3%,5
6,    委託売上            ,0,0,0,-,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,0,0,-,-,6
7,経費合計,"3,745,000","3,685,000","3,253,523",88.2%,86.8%,65.6%,"4,545,000","4,240,000",93.2%,103.1%,"13,928,000","12,943,257",92.9%,91.5%,"15,045,000","15,045,000",100.0%,106.6%,"28,973,000","27,988,257",96.6%,99.0%,"59,189,000","58,204,257",98.3%,100.4%,7
