対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202605	005000000	6	委託売上            	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	7	経費合計	3745000.0	3685000.0	3253523.0	338.6	88.2	86.8
202605	005000000	8	種苗費	410000.0	650000.0	563530.0	58.6	86.6	137.4
202605	005000000	9	肥料費	40000.0	40000.0	69950.0	7.2	174.8	174.8
202605	005000000	10	培土費用	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	11	農薬衛生費	700000.0	700000.0	814848.0	84.8	116.4	116.4
202605	005000000	12	農具費	150000.0	150000.0	154260.0	16.0	102.8	102.8
202605	005000000	13	諸材料費	350000.0	50000.0	2691.0	0.2	5.3	0.7
202605	005000000	14	その他仕入高	20000.0	20000.0	70293.0	7.3	351.4	351.4
202605	005000000	15	減価償却費	292000.0	292000.0	264137.0	27.4	90.4	90.4
202605	005000000	16	車両費	135000.0	135000.0	182121.0	18.9	134.9	134.9
202605	005000000	17	旅費交通費	5000.0	5000.0	0.0	0.0	0.0	0.0
202605	005000000	18	荷造運搬費	30000.0	30000.0	75626.0	7.8	252.0	252.0
202605	005000000	19	通信費	41000.0	41000.0	34694.0	3.6	84.6	84.6
202605	005000000	20	水道光熱費	120000.0	120000.0	127110.0	13.2	105.9	105.9
202605	005000000	21	動力費	390000.0	390000.0	361371.0	37.6	92.6	92.6
202605	005000000	22	燃料費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	23	事務用品費	10000.0	10000.0	957.0	0.0	9.5	9.5
202605	005000000	24	消耗品費	20000.0	20000.0	6794.0	0.7	33.9	33.9
202605	005000000	25	廃棄物処理料	35000.0	35000.0	0.0	0.0	0.0	0.0
202605	005000000	26	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	27	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	28	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	29	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	30	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	31	賃貸料収入	-10000.0	-10000.0	-60000.0	0.0	0.0	0.0
202605	005000000	32	修繕費	30000.0	30000.0	-410575.0	0.0	0.0	0.0
202605	005000000	33	支払リース料	5000.0	5000.0	5640.0	0.5	112.8	112.8
202605	005000000	34	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	35	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	36	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	37	支払手数料	71000.0	71000.0	53291.0	5.5	75.0	75.0
202605	005000000	38	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	39	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	40	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	41	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	42	租税公課	610000.0	610000.0	603800.0	62.8	98.9	98.9
202605	005000000	43	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	44	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	45	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	46	情報機器利用料	56000.0	56000.0	61480.0	6.4	109.7	109.7
202605	005000000	47	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	48	雑費	1000.0	1000.0	209.0	0.0	20.9	20.9
202605	005000000	49	福利消耗品費	5000.0	5000.0	42425.0	4.4	848.5	848.5
202605	005000000	50	教育研修費	3000.0	3000.0	2871.0	0.2	95.7	95.7
202605	005000000	51	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	52	社内金利（固定資産）	0.0	0.0	0.0	0.0	0.0	0.0
202605	005000000	53	グループ共通	226000.0	226000.0	226000.0	23.5	100.0	100.0
202605	005000000	54	差引収益	-2904000.0	-2942000.0	-2292918.0	0.0	0.0	0.0
202605	005000000	55	差引比率	-345.3	-395.9	-238.6		0.0	0.0
202605	005000000	56	総時間	1080.75	1080.75	1051.5		97.2	97.2
202605	005000000	57	定時間	960.0	960.0	963.0		100.3	100.3
202605	005000000	58	残業時間	108.0	108.0	75.75		70.1	70.1
202605	005000000	59	移動時間	12.75	12.75	12.75		100.0	100.0
202605	005000000	60	当月時間当り	-2687.0	-2722.1	-2180.6		0.0	0.0
202605	005000000	61	人員	6.0	6.0	8.0		133.3	133.3
202605	005090200	1	総受注高	0.0	0.0	0.0		0.0	0.0
202605	005090200	2	総売上高	0.0	0.0	0.0		0.0	0.0
202605	005090200	3	切り花売上	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	4	研究受託売上   	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	5	資材売上	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	6	委託売上            	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	7	経費合計	-50000.0	-50000.0	-54619.0	0.0	0.0	0.0
202605	005090200	8	種苗費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	9	肥料費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	10	培土費用	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	11	農薬衛生費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	12	農具費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	13	諸材料費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	14	その他仕入高	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	15	減価償却費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	16	車両費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	17	旅費交通費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	18	荷造運搬費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	19	通信費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	20	水道光熱費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	21	動力費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	22	燃料費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	23	事務用品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	24	消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	25	廃棄物処理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	26	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	27	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	28	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	29	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	30	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	31	賃貸料収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	32	修繕費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	33	支払リース料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	34	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	35	支払報酬	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	36	販売手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	37	支払手数料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	38	診断料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	39	諸会費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	40	会議費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	41	寄付金	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	42	租税公課	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	43	業務委託費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	44	業務受託収入	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	45	システム管理料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	46	情報機器利用料	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	47	貸倒金	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	48	雑費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	49	福利消耗品費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	50	教育研修費	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	51	雑給	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	52	社内金利（固定資産）	-50000.0	-50000.0	-54619.0	0.0	0.0	0.0
202605	005090200	53	グループ共通	0.0	0.0	0.0	0.0	0.0	0.0
202605	005090200	54	差引収益	50000.0	50000.0	54619.0	0.0	109.2	109.2
202605	005090200	55	差引比率	0.0	0.0	0.0		0.0	0.0
202605	005090200	56	総時間	9.75	9.75	9.75		100.0	100.0
202605	005090200	57	定時間	0.0	0.0	0.0		0.0	0.0
202605	005090200	58	残業時間	0.0	0.0	0.0		0.0	0.0
202605	005090200	59	移動時間	9.75	9.75	9.75		100.0	100.0
202605	005090200	60	当月時間当り	5128.2	5128.2	5601.9		109.2	109.2
202605	005090200	61	人員	0.0	0.0	0.0		0.0	0.0
