対象年月度	組織コード	明細No.	採算科目名	M/P	予定	実績	構成比(%)	予定比(%)	M/P比(%)
202607	340C10100	1	総受注高	10044000.0	9327000.0	8406273.0		90.1	83.6
202607	340C10100	2	総売上高	10044000.0	9327000.0	8406273.0		90.1	83.6
202607	340C10100	3	切り花売上	6720000.0	6050000.0	5159273.0	61.3	85.2	76.7
202607	340C10100	4	研究受託売上   	3247000.0	3247000.0	3247000.0	38.6	100.0	100.0
202607	340C10100	5	資材売上	77000.0	30000.0	0.0	0.0	0.0	0.0
202607	340C10100	6	委託売上            	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	7	経費合計	5631000.0	5821000.0	7273447.0	86.5	124.9	129.1
202607	340C10100	8	種苗費	360000.0	360000.0	794325.0	9.4	220.6	220.6
202607	340C10100	9	肥料費	190000.0	220000.0	154790.0	1.8	70.3	81.4
202607	340C10100	10	培土費用	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	11	農薬衛生費	1000000.0	1100000.0	1502626.0	17.8	136.6	150.2
202607	340C10100	12	農具費	10000.0	10000.0	3987.0	0.0	39.8	39.8
202607	340C10100	13	諸材料費	650000.0	615000.0	554878.0	6.6	90.2	85.3
202607	340C10100	14	その他仕入高	60000.0	30000.0	0.0	0.0	0.0	0.0
202607	340C10100	15	減価償却費	284000.0	284000.0	245973.0	2.9	86.6	86.6
202607	340C10100	16	車両費	276000.0	276000.0	285123.0	3.3	103.3	103.3
202607	340C10100	17	旅費交通費	5000.0	5000.0	273.0	0.0	5.4	5.4
202607	340C10100	18	荷造運搬費	450000.0	550000.0	653942.0	7.7	118.8	145.3
202607	340C10100	19	通信費	41000.0	41000.0	36520.0	0.4	89.0	89.0
202607	340C10100	20	水道光熱費	160000.0	160000.0	96933.0	1.1	60.5	60.5
202607	340C10100	21	動力費	350000.0	350000.0	337477.0	4.0	96.4	96.4
202607	340C10100	22	燃料費	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	23	事務用品費	10000.0	10000.0	30396.0	0.3	303.9	303.9
202607	340C10100	24	消耗品費	20000.0	20000.0	727.0	0.0	3.6	3.6
202607	340C10100	25	廃棄物処理料	35000.0	60000.0	0.0	0.0	0.0	0.0
202607	340C10100	26	広告宣伝費	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	27	接待交際費	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	28	研究開発費	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	29	クレーム費	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	30	賃借料	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	31	賃貸料収入	-10000.0	-10000.0	-30000.0	0.0	0.0	0.0
202607	340C10100	32	修繕費	150000.0	150000.0	927075.0	11.0	618.0	618.0
202607	340C10100	33	支払リース料	5000.0	5000.0	0.0	0.0	0.0	0.0
202607	340C10100	34	保険料	0.0	0.0	0.0	0.0	0.0	0.0
202607	340C10100	35	支払報酬	315000.0	315000.0	315191.0	3.7	100.0	100.0
202607	340C10100	36	販売手数料	200000.0	200000.0	159870.0	1.9	79.9	79.9
202607	340C10100	37	支払手数料	74000.0	74000.0	86390.0	1.0	116.7	116.7
202607	340C10100	38	診断料	0.0	0.0	0.0	0.0	0.0	0.0
